Time (h),CSF mean concentration (mmol/l),PAR mean concentration (mmol/l),PVS art. mean concentration (mmol/l),PVS vein mean concentration (mmol/l),PVS cont. mean concentration (mmol/l)
1.4666666666666666,1.1884916145729045,0.012540808419086455,0.09805985989429004,0.00456597825264174,5.063304831100986e-21
1.5,1.2104422422026089,0.013087837031388314,0.11243496056136681,0.005167013195429817,6.798748264135808e-21
1.5333333333333334,1.2307712464456848,0.013634310801139774,0.12827518624729334,0.005824891336239889,9.005770334025667e-21
1.5666666666666667,1.2494751272437379,0.014179558411987514,0.14565339022879722,0.006542505523523523,1.1785755350495235e-20
1.6,1.2665505654902782,0.014722931304123511,0.16463848979971998,0.007322700752793783,1.525593432072213e-20
1.6333333333333333,1.2819944739243365,0.015263800064197648,0.18529450746375647,0.008168269848551764,1.9550729853986768e-20
1.6666666666666667,1.295804048945057,0.015801551420076033,0.20767958213697874,0.00908195054311224,2.4823050988688448e-20
1.7,1.3079768220442396,0.016335585914815563,0.23184497635772525,0.01006642333831509,3.124551759555306e-20
1.7333333333333334,1.3185107094272215,0.016865316318773065,0.2578341078317703,0.011124309721451302,3.9011594148178286e-20
1.7666666666666666,1.3274040583696103,0.017390166813803343,0.28568163400904995,0.012258170578386475,4.833661225573174e-20
1.8,1.334655688916634,0.017909572952544056,0.3154126170094668,0.013470504942944031,5.945866030093236e-20
1.8333333333333333,1.3402649296776308,0.018422982362577823,0.3470417934061216,0.014763749483438778,7.263931686419111e-20
1.8666666666666667,1.344231646667039,0.01892985613326774,0.38057296947821256,0.016140279309472955,8.816420253431194e-20
1.9,1.3465562643946285,0.019429670794952822,0.41599855788781587,0.017602410758333256,1.063433225034932e-19
1.9333333333333333,1.3472397786847798,0.019921920778422354,0.45329926660710573,0.019152406784429234,1.275111703661024e-19
1.9666666666666666,1.3462837609988105,0.020406121228259477,0.4924439455875466,0.02079248543886983,1.5202656213431732e-19
2.0,1.343690354327518,0.02088181103714621,0.5333895913647058,0.022524831714008594,1.8027216895839877e-19
2.033333333333333,1.3410030002591466,0.02135084463188117,0.57608150476267,0.024351612771330553,2.1265371763883828e-19
2.066666666666667,1.3382236616256753,0.02181456056586703,0.6204535923195722,0.02627499630510935,2.4959882990354707e-19
2.1,1.3353550524182587,0.022274005829561537,0.6664287982003138,0.02829717155446433,2.91555474666138e-19
2.1333333333333333,1.3324005227747804,0.022730051860124653,0.7139196503661952,0.03042037229644725,3.38990012057172e-19
2.1666666666666665,1.3293639744745485,0.02318346210612254,0.7628289027819041,0.032646901056170664,3.923848138118451e-19
2.2,1.3262497909771498,0.023634934448359412,0.8130502545749635,0.034979153758188324,4.522354514030205e-19
2.2333333333333334,1.3230627753725863,0.024085128958033962,0.8644691274068371,0.03741964408860157,5.190474508591746e-19
2.2666666666666666,1.3198080931852612,0.024534686458710653,0.9169634838851067,0.03997102689118718,5.933326211974202e-19
2.3,1.3164912185050899,0.024984241076703058,0.9704046725437465,0.042636119937010636,6.756049715281024e-19
2.3333333333333335,1.3131178826062024,0.025434428779544868,1.0246582884806836,0.04541792336643463,7.663762398813063e-19
2.3666666666666667,1.3096940245267958,0.025885893211547065,1.0795850427230356,0.04831963602457963,8.661510644543002e-19
2.4,1.3062257432163737,0.026339289693308236,1.1350416372167018,0.0513446678444578,9.754218351226989e-19
2.433333333333333,1.3027192509231376,0.026795287951775836,1.1908816454105358,0.05449664743036136,1.0946632695704435e-18
2.466666666666667,1.2991808275400105,0.02725457393836889,1.2469564002428366,0.057779424093212586,1.2243267641598294e-18
2.5,1.2956167756978962,0.027717850947798998,1.303115891694312,0.06119706379284375,1.3648345745716155e-18
2.533333333333333,1.2920333764902676,0.028185840152434232,1.3592096749848455,0.06475383872154708,1.5165738852026134e-18
2.566666666666667,1.288436845841086,0.028659280603906108,1.415087788268322,0.06845421057042113,1.6798908292641988e-18
2.6,1.2848332916741538,0.029138928715428294,1.4706016757954146,0.0723028078027975,1.855084523500584e-18
2.6333333333333333,1.2812286721843524,0.029625557218317604,1.52560510949745,0.07630439747465673,2.042401182539931e-18
2.6666666666666665,1.277628755641176,0.03011995357902194,1.57995509926164,0.08046385226622495,2.242028378265574e-18
2.7,1.2740390822493877,0.030622917865435268,1.633512780152391,0.0847861134184071,2.45408950943224e-18
2.7333333333333334,1.2704649286487546,0.0311352600607006,1.6861442636593227,0.0892761502171127,2.6786385462111527e-18
2.7666666666666666,1.2669112756483802,0.03165779683695055,1.7377214397529,0.09393891656474011,2.915655113520256e-18
2.8,1.2633827797656323,0.03219134781869577,1.788122717034544,0.09877930505331027,3.1650399758851575e-18
2.8333333333333335,1.2598837490753052,0.03273673138371881,1.8372336894542234,0.10380209883859644,3.4266109851009866e-18
2.8666666666666667,1.2564181237854337,0.03329476006667766,1.8849477197929942,0.10901192153287106,3.700099549977438e-18
2.9,1.2529894618383146,0.03386623564563585,1.9311664322267306,0.11441318530011466,3.985147684770172e-18
2.933333333333333,1.2496009297071926,0.034451944003094884,1.9758001086739854,0.12001003735553234,4.28130568935554e-18
2.966666666666667,1.2462552984187913,0.03505264986016811,2.0187679861570014,0.12580630513602722,4.5880305096500664e-18
3.0,1.242954944691444,0.03566909148515778,2.0599984549622468,0.13180544050795143,4.904684821124053e-18
3.033333333333333,1.2397018569430334,0.03630197547605255,2.0994291598491523,0.1380104634975212,5.2305368714890115e-18
3.066666666666667,1.2364976458025914,0.036951971710900915,2.1370070088212865,0.14442390615149908,5.564761110800497e-18
3.1,1.2333435586531334,0.03761970855154399,2.1726880959353463,0.15104775724622418,5.906439628425675e-18
3.1333333333333333,1.2302404976534782,0.038305768375387794,2.206437546198501,0.15788340865046094,6.2545644067536776e-18
3.1666666666666665,1.2271890406338917,0.0390106834979115,2.238229291734639,0.16493160420399147,6.6080403913964785e-18
3.2,1.224189464231912,0.03973493253609956,2.2680457890636507,0.17219239199590014,6.96568936719588e-18
3.2333333333333334,1.2212417686344488,0.04047893725044287,2.2958776875331344,0.17966508091356445,7.326254618891841e-18
3.2666666666666666,1.2183457033182532,0.04124305989153928,2.3217234587202213,0.1873482022882292,7.688406345094951e-18
3.3,1.2155007932227981,0.04202760106652595,2.3455889960365344,0.19523947738963637,8.050747784503114e-18
3.3333333333333335,1.2127063648511232,0.042832798131084523,2.367487192910781,0.20333579142606487,8.411822004338233e-18
3.3666666666666667,1.2099615718631944,0.043658824104597704,2.387437506879753,0.21163317459275946,8.770119292939833e-18
3.4,1.2072654198026778,0.04450578709924033,2.4054655157802767,0.2201267905867461,9.124085091471889e-18
3.433333333333333,1.204616789673004,0.045373730248070065,2.421602471085841,0.2288109328746928,9.472128393855041e-18
3.466666666666667,1.2020144601526692,0.04626263211270729,2.4358848523401555,0.23767902886719652,9.812630539352122e-18
3.5,1.1994571283047928,0.047172407547540846,2.4483539256619133,0.24672365202183374,1.0143954318691617e-17
3.533333333333333,1.1969434286961058,0.04810290899442266,2.459055308460859,0.2559365417717486,1.0464453312151465e-17
3.566666666666667,1.1944719508879533,0.04905392817960647,2.468038541837951,0.265308631059176,1.0772481376570657e-17
3.6,1.1920412553025683,0.050025198182648015,2.47535667164113,0.27483008114630547,1.1066402197720817e-17
3.6333333333333333,1.1896498874974055,0.05101639584550307,2.481065838805857,0.28449032328078055,1.1344598824774286e-17
3.6666666666666665,1.1872963909026697,0.05202714448870608,2.485224879404799,0.29427810671094007,1.1605483104680552e-17
3.7,1.1849793180905357,0.0530570169002784,2.487894934743778,0.3041815524770739,1.1847504936059822e-17
3.7333333333333334,1.1826972406534806,0.0541055385622989,2.489139071839842,0.31418821234985783,1.2069161264709938e-17
3.7666666666666666,1.1804487577732385,0.05517219107903491,2.489021914679292,0.3242851322449463,1.226900474598646e-17
3.8,1.1782325035605685,0.05625641577028894,2.4876092867496102,0.3344589194132693,1.2445652003151258e-17
3.8333333333333335,1.1760471532457317,0.057357617393167255,2.48496786545132,0.34469581268861266,1.2597791415290994e-17
3.8666666666666667,1.1738914282948048,0.05847516795564291,2.4811648491025897,0.3549817550668876,1.2724190373578242e-17
3.9,1.1717641005233388,0.059608410585616806,2.4762676373390073,0.3653024678934313,1.2823701950463815e-17
3.933333333333333,1.1696639952756847,0.06075666342004306,2.470343525774839,0.3756435259453159,1.289527093281273e-17
3.966666666666667,1.1675899937341356,0.06191922347974339,2.463459415821058,0.3859904327129965,1.2937939176967905e-17
4.0,1.1655410344187036,0.06309537049722408,2.455681540553218,0.3963286952096706,1.2950850251163195e-17
4.033333333333333,1.1635161139384342,0.06428437066666397,2.4470752074830733,0.4066438976655965,1.2933253338504164e-17
4.066666666666666,1.1615142870511441,0.06548548028769806,2.437704559020233,0.4169217734986927,1.2884506381772097e-17
4.1,1.1595346660900656,0.06669794927713908,2.427632351313126,0.42714827499026686,1.2804078459447591e-17
4.133333333333334,1.1575764198135363,0.06792102452580255,2.416919752041326,0.4373096401364408,1.2691551390454505e-17
4.166666666666667,1.155638771736275,0.06915395308071119,2.405626157595778,0.44739245619038565,1.2546620573056036e-17
4.2,1.1537209979987382,0.07039598513624895,2.3938090299381325,0.45738371945809997,1.236909507095539e-17
4.233333333333333,1.1518224248322757,0.0716463768211045,2.3815237532757423,0.46727089096074526,1.2158896966849499e-17
4.266666666666667,1.1499424256776365,0.07290439277139553,2.3688235105359587,0.47704194762909696,1.1916060010346421e-17
4.3,1.1480804180132942,0.0741693084833612,2.355759179468668,0.4866854287498905,1.1640727593207143e-17
4.333333333333333,1.1462358599496643,0.07544041244250224,2.3423792480588226,0.4961904774401658,1.1333150090240906e-17
4.366666666666666,1.1444082466438212,0.07671700802866249,2.328729748790752,0.5055468769819025,1.0993681608835038e-17
4.4,1.1425971065866813,0.07799841519957912,2.3148542111754957,0.5147450819070621,1.0622776194004715e-17
4.433333333333334,1.1408019978136141,0.07928397195769674,2.300793631833328,0.5237762437792978,1.0220983539005355e-17
4.466666666666667,1.1390225040850532,0.08057303560718107,2.2865864613186453,0.5326322316747123,9.788944253968205e-18
4.5,1.1372582310813932,0.0818649838100766,2.272268606779182,0.5413056474175434,9.327384746720283e-18
4.533333333333333,1.1355088026532474,0.08315921545185018,2.257873449464127,0.5497898356780079,8.837111770965537e-18
4.566666666666666,1.1337738571625742,0.08445515132780684,2.243431876028007,0.5580788890870905,8.319006697375013e-18
4.6,1.1320530439488072,0.08575223466289553,2.2289723225264613,0.566167648567084,7.774019562901743e-18
4.633333333333334,1.1303460199477393,0.08704993147759175,2.2145208299595502,0.57405169911542,7.203162952852124e-18
4.666666666666667,1.1286524464888172,0.0883477308133558,2.2001011101936236,0.5817273613136571,6.607505768955331e-18
4.7,1.1269719862914616,0.08964514483068546,2.18573462107841,0.589191678861369,5.988166934928494e-18
4.733333333333333,1.1253043006768573,0.09094170879302418,2.1714406495747793,0.5964424024580429,5.346309088886027e-18
4.766666666666667,1.1236490470109808,0.09223698094907307,2.157236401718003,0.6034779703722776,4.683132309438588e-18
4.8,1.1220058763865903,0.09353054232581927,2.1431370982619864,0.6102974860492324,3.999867919516255e-18
4.833333333333333,1.1203744315536757,0.09482199644373455,2.129156074879499,0.6169006931122201,3.2977724088837642e-18
4.866666666666666,1.1187543451018778,0.09611096896491497,2.115304885831911,0.6232879481151331,2.5781215130366526e-18
4.9,1.1171452378969202,0.09739710728411856,2.1015934100696247,0.6294601913969642,1.842204482724669e-18
4.933333333333334,1.1155467177716616,0.09868008007183904,2.0880299587769655,0.6354189163811111,1.0913185747851597e-18
4.966666666666667,1.1139583784684004,0.09995957677757733,2.074621383436501,0.6411661376489821,3.267637913306178e-19
5.0,1.1123797988300317,0.10123530710070743,2.0613731835509084,0.6467043581009346,-4.501621093400501e-19
5.033333333333333,1.1108105422333758,0.10250700043537046,2.0482896132309625,0.6520365354989416,-1.2381683104053525e-18
5.066666666666666,1.1092501562588994,0.10377440529515072,2.0353737859290946,0.6571660486641124,-2.0359753266855568e-18
5.1,1.1076981725883148,0.10503728872233856,2.0226277766724032,0.662096663580041,-2.842319074782018e-18
5.133333333333334,1.1061541071215166,0.10629543568601567,2.0100527212233428,0.6668324996293145,-3.6559546141041134e-18
5.166666666666667,1.1046174603032048,0.10754864847250534,1.9976489116721639,0.6713779961670614,-4.475659552997928e-18
5.2,1.1030877176482092,0.10879674607103816,1.9854158880388495,0.6757378796117094,-5.300237117326438e-18
5.233333333333333,1.1015643504542183,0.11003956355710144,1.9733525255351523,0.6799171312101777,-6.12851888180089e-18
5.266666666666667,1.1000468166901574,0.11127695147536092,1.9614571172082877,0.6839209556123957,-6.959367167108965e-18
5.3,1.098534562048231,0.11250877522378716,1.949727451754598,0.6877547503691497,-7.791677108410293e-18
5.333333333333333,1.0970270211447228,0.11373491444009064,1.9381608863561202,0.6914240764475064,-8.624378403066178e-18
5.366666666666666,1.0955236188581385,0.11495526239151735,1.9267544144528912,0.694934629839924,-9.456436747526459e-18
5.4,1.0940237717895347,0.11616972536862911,1.9155047284191173,0.698292214326602,-1.0286854975113017e-17
5.433333333333334,1.0925268898305138,0.11737822208377456,1.9044082771628819,0.7015027154358452,-1.1114673908010771e-17
5.466666666666667,1.0910323778252873,0.1185806830745674,1.8934613187149874,0.7045720756339248,-1.193897293810981e-17
5.5,1.0895396373106623,0.11977705011278751,1.8826599679131242,0.7075062707643567,-1.2758870352437804e-17
5.533333333333333,1.0880480683198306,0.1209672756190474,1.872000239324632,0.7103112877465776,-1.3573523419791106e-17
5.566666666666666,1.0865570712347719,0.12215132208352246,1.8614780855813116,0.7129931035353851,-1.4382128255822558e-17
5.6,1.0850660486717996,0.12332916149295312,1.8510894313261506,0.7155576653354264,-1.5183919484287154e-17
5.633333333333334,1.0835744073851368,0.12450077476446364,1.8408302029934434,0.7180108720587549,-1.5978169712396712e-17
5.666666666666667,1.0820815601755711,0.12566615118633848,1.830696354660212,0.7203585570091746,-1.6764188838304964e-17
5.7,1.080586927786496,0.12682528786625652,1.8206838902194766,0.7226064717726869,-1.7541323208649368e-17
5.733333333333333,1.0790899407769146,0.1279781891876358,1.810788882134366,0.7247602712904246,-1.830895464383429e-17
5.766666666666667,1.0775900413551425,0.1291248662741867,1.8010074870369435,0.7268255000884182,-1.9066499348363575e-17
5.8,1.0760866851623851,0.13026533646378177,1.7913359584366186,0.7288075796363469,-1.9813406723039368e-17
5.833333333333333,1.074579342992378,0.13139962279178205,1.78177065680131,0.7307117968064832,-2.0549158095250835e-17
5.866666666666666,1.0730675024369905,0.13252775348483037,1.772308057270641,0.732543293402924,-2.1273265382897392e-17
5.9,1.0715506694468497,0.13364976146569088,1.7629447552527786,0.7343070567309015,-2.1985269706743725e-17
5.933333333333334,1.0700283697973454,0.13476568386974894,1.7536774701484306,0.7360079111750786,-2.2684739965196914e-17
5.966666666666667,1.0685001504516833,0.13587556157421699,1.7445030474343355,0.737650510756239,-2.337127138464764e-17
6.0,1.0669655808132288,0.13697943874049087,1.7354184593275004,0.7392393326348544,-2.4044484057637916e-17
6.033333333333333,1.06542425386157,0.1380773623706195,1.726420804237403,0.7407786715306306,-2.470402148021653e-17
6.066666666666666,1.0638757871655533,0.13916938187850258,1.7175073052005378,0.7422726350264386,-2.5349549098934e-17
6.1,1.0623198237707387,0.1402555486765846,1.7086753074769625,0.7437251397258583,-2.5980752877018147e-17
6.133333333333334,1.0607560329565997,0.14133591577876478,1.699922275473507,0.745139908232347,-2.6597337888365874e-17
6.166666666666667,1.0591841108630984,0.14241053741997015,1.6912457891444828,0.7465204669190091,-2.719902694709897e-17
6.2,1.0576037809841092,0.14347946869323222,1.6826435400051711,0.7478701444571588,-2.778555927955895e-17
6.233333333333333,1.0560147945290648,0.14454276520455814,1.6741133268796284,0.7491920710718926,-2.83566892447728e-17
6.266666666666667,1.0544169306533537,0.14560048274610948,1.6656530514901453,0.7504891784927706,-2.8912185108603373e-17
6.3,1.0528099965595106,0.14665267698820195,1.6572607139821336,0.751764200567231,-2.9451827876014655e-17
6.333333333333333,1.0511938274719421,0.14769940319012248,1.6489344084657558,0.753019674504403,-2.997541018513251e-17
6.366666666666666,1.0495682864896045,0.14874071593031069,1.6406723186430185,0.7542579427164936,-3.0482735266068354e-17
6.4,1.0479332643203438,0.1497766688558029,1.6324727135780988,0.7554811552248752,-3.0973615966798876e-17
6.433333333333334,1.0462886789020374,0.1508073144510529,1.6243339436575952,0.756691272597576,-3.1447873847759346e-17
6.466666666666667,1.0446344749169167,0.15183270382621372,1.616254436778109,0.757890069384708,-3.1905338346210765e-17
6.5,1.0429706232045641,0.1528528865245375,1.6082326947892527,0.7590791380185445,-3.2345846010885653e-17
6.533333333333333,1.0412971200802634,0.15386791034887765,1.60026729021216,0.7602598931442313,-3.2769239806898814e-17
6.566666666666666,1.0396139865663359,0.15487782120695057,1.5923568632463176,0.7614335763476501,-3.3175368490431703e-17
6.6,1.0379212675429383,0.1558826629749984,1.5845001190707737,0.7626012612466173,-3.356408605225891e-17
6.633333333333334,1.036219030825851,0.15688247737947936,1.5766958254403876,0.7637638589118935,-3.393525122878288e-17
6.666666666666667,1.0345073661795972,0.15787730389625795,1.5689428105725232,0.7649221235845536,-3.428872707887748e-17
6.7,1.032786384272638,0.158867179666736,1.561239961315086,0.7660766586565925,-3.462438062451256e-17
6.733333333333333,1.0310562155825278,0.15985213943036342,1.5535862215835317,0.7672279228820322,-3.4942082552835766e-17
6.766666666666667,1.0293170092588826,0.16083221547296017,1.5459805910512898,0.7683762367861947,-3.5241706977129046e-17
6.8,1.0275689319513384,0.16180743758991448,1.5384221240749882,0.7695217892414176,-3.5523131253829074e-17
6.833333333333333,1.0258121666098525,0.1627778330638019,1.5309099288349528,0.7706646441781766,-3.578623585260535e-17
6.866666666666666,1.0240469112640564,0.16374342665560057,1.5234431666687405,0.7718047474011818,-3.6030904276326456e-17
6.9,1.0222733777895558,0.16470424060852346,1.5160210515754666,0.7729419334811024,-3.625702302760793e-17
6.933333333333334,1.0204917906660738,0.1656602946639836,1.5086428498670885,0.774075932693235,-3.6464481618532006e-17
6.966666666666667,1.018702385735273,0.16661160608868744,1.5013078799430775,0.7752063779757299,-3.6653172620048616e-17
7.0,1.0169054089629859,0.1675581897120771,1.4940155121646628,0.7763328118807424,-3.6822991747516445e-17
7.033333333333333,1.0151011152118163,0.16850005797336934,1.4867651688049233,0.7774546934934962,-3.6973837978815254e-17
7.066666666666666,1.013289767029288,0.1694372209772466,1.4795563240516305,0.7785714052950308,-3.7105613701458216e-17
7.1,1.0114716334564895,0.17036968655760887,1.4723885040404956,0.7796822599459254,-3.72182248851526e-17
7.133333333333334,1.0096469888604676,0.17129746034839402,1.4652612868971027,0.7807865069697197,-3.731158127629867e-17
7.166666666666667,1.007816111796365,0.17222054586084115,1.4581743027668121,0.7818833393159708,-3.738559661097795e-17
7.2,1.005979283900751,0.1731389445663584,1.4511272338134236,0.782971899784278,-3.7440188843061916e-17
7.233333333333333,1.0041367888207373,0.17405265598434055,1.444119814168106,0.7840512872922989,-3.7475280384169973e-17
7.266666666666667,1.0022889111810018,0.1749616777741897,1.4371518298115782,0.7851205629720395,-3.7490798352318385e-17
7.3,1.0004359355917136,0.17586600583085568,1.430223118374313,0.7861787560802379,-3.748667482622945e-17
7.333333333333333,0.9985781456987147,0.1767656343834229,1.4233335688402005,0.7872248697101052,-3.746284710241035e-17
7.366666666666666,0.9967158232782218,0.17766055609578704,1.4164831211411968,0.7882578862932886,-3.741925795226298e-17
7.4,0.9948492473772502,0.1785507621693573,1.4096717656318474,0.7892767728822276,-3.73558558766466e-17
7.433333333333334,0.9929786935006644,0.17943624244666692,1.4028995424337323,0.7902804862046049,-3.727259535548525e-17
7.466666666666667,0.9911044328461335,0.180316985515919,1.396166540641811,0.7912679774829822,-3.716943709018607e-17
7.5,0.9892267315867528,0.18119297881564503,1.3894728973859984,0.7922381970139792,-3.7046348236817925e-17
7.533333333333333,0.9873458502016694,0.18206420873923956,1.3828187967425543,0.7931900985029886,-3.6903302628180803e-17
7.566666666666666,0.9854620428557047,0.18293066073877662,1.3762044684916939,0.7941226431512933,-3.674028098308516e-17
7.6,0.9835755568258328,0.18379231942806637,1.369630186719041,0.795034803493966,-3.6557271101345166e-17
7.633333333333334,0.9816866319757304,0.1846491686842058,1.3630962682597516,0.7959255669880895,-3.6354268043176595e-17
7.666666666666667,0.979795500277291,0.18550119174769325,1.356603070986112,0.7967939393517807,-3.613127429187238e-17
7.7,0.9779023853769654,0.18634837132063373,1.3501509919397965,0.7976389476557412,-3.5888299898810125e-17
7.733333333333333,0.9760075022085041,0.18719068966282346,1.343740465312058,0.7984596431699114,-3.562536261001964e-17
7.766666666666667,0.9741110566481805,0.18802812868551408,1.337371960275856,0.7992551039688249,-3.534248797370917e-17
7.8,0.9722132452136452,0.18886067004274265,1.3310459786750306,0.8000244372999681,-3.5039709428311456e-17
7.833333333333333,0.9703142548033983,0.18968829522000838,1.3247630525770433,0.8007667817203333,-3.471706837076576e-17
7.866666666666666,0.968414262476208,0.19051098562000665,1.3185237416963438,0.801481309007044,-3.4374614204899574e-17
7.9,0.9665134352692527,0.19132872264566245,1.3123286306966926,0.8021672258485087,-3.401240436991094e-17
7.933333333333334,0.9646119300525072,0.1921414877800194,1.3061783263813882,0.8028237753230736,-3.363050434908176e-17
7.966666666666667,0.9627098934192432,0.1929492626630625,1.300073454781399,0.803450238172824,-3.322898765896984e-17
8.0,0.9608074616092871,0.19375202916549245,1.2940146581515939,0.8040459338803142,-3.280793581943784e-17
8.033333333333333,0.9589047604651574,0.194549769459183,1.288002591886398,0.8046102215565824,-3.236743830497279e-17
8.066666666666666,0.9570019054181341,0.1953424660845531,1.2820379213664994,0.8051425006490777,-3.1907592477840046e-17
8.1,0.9550990015036395,0.19613010201463346,1.276121318748567,0.8056422114781123,-3.142850350369108e-17
8.133333333333333,0.9531961434037755,0.19691266071583785,1.270253459710416,0.8061088356108328,-3.093028425031218e-17
8.166666666666666,0.9512934155152755,0.1976901262057248,1.2644350201645158,0.8065418960818802,-3.04130551702582e-17
8.2,0.9493908920423241,0.1984624831073087,1.2586666729524525,0.8069409574695989,-2.987694416816207e-17
8.233333333333333,0.9474886371114412,0.19922971670023587,1.2529490845335767,0.8073056258370048,-2.9322086453549584e-17
8.266666666666667,0.9455867049084543,0.1999918129689321,1.2472829116808644,0.8076355485465102,-2.8748624380016816e-17
8.3,0.9436851398341948,0.2007487586474499,1.241668798196786,0.8079304139572886,-2.8156707271649203e-17
8.333333333333334,0.941783976679809,0.20150054126128059,1.2361073716623898,0.8081899510141738,-2.754649123757324e-17
