Time (h),CSF total tracer content (mmol),PAR total tracer content (mmol),PVS art. total tracer content (mmol),PVS vein total tracer content (mmol),PVS cont. total tracer content (mmol)
14.2,0.21022155621749486,0.06982191791427347,0.013732013605591011,0.020053864972446007,-4.5146966299708304e-18
14.233333333333333,0.20951271754160478,0.0698553662755767,0.01365653419478962,0.0200006061405704,-4.526072559195511e-18
14.266666666666667,0.20880532481150912,0.06988833438999098,0.013581225828455308,0.019947424194832933,-4.5374816882442374e-18
14.3,0.20809938044310175,0.06992082507106835,0.013506097622396995,0.01989432032132554,-4.548923465493635e-18
14.333333333333334,0.20739488649356527,0.06995284110012213,0.013431158508699319,0.0198412957218586,-4.5603973401350516e-18
14.366666666666667,0.20669184467600457,0.0699843852266054,0.01335641723346665,0.019788351614009235,-4.5719027622141816e-18
14.4,0.20599025637414453,0.07001546016847428,0.013281882354826094,0.019735489231085885,-4.5834391826692475e-18
14.433333333333334,0.20529012265696459,0.07004606861262826,0.013207562241185099,0.01968270982201189,-4.595006053368021e-18
14.466666666666667,0.20459144429323917,0.07007621321528174,0.013133465069734883,0.019630014651129908,-4.606602827143845e-18
14.5,0.20389422176600325,0.07010589660239623,0.013059598825195098,0.019577404997925922,-4.618228957830969e-18
14.533333333333333,0.20319845528704555,0.07013512137011933,0.012985971298791647,0.019524882156678282,-4.629883900299333e-18
14.566666666666666,0.20250414481118786,0.07016389008518437,0.012912590087458757,0.019472447436028675,-4.64156711048906e-18
14.6,0.20181129005055531,0.07019220528536088,0.012839462593261849,0.019420102158480973,-4.653278045444773e-18
14.633333333333333,0.2011198904887043,0.07022006947990676,0.012766596023029816,0.019367847659827263,-4.6650161633499924e-18
14.666666666666666,0.2004299453946844,0.07024748515000198,0.012693997388191125,0.019315685288506156,-4.676780923561741e-18
14.7,0.19974145383686895,0.07027445474921996,0.012621673504805028,0.019263616404890837,-4.6885717866454465e-18
14.733333333333333,0.19905441469683446,0.07030098070396089,0.012549630993780954,0.019211642380517587,-4.7003882144104054e-18
14.766666666666667,0.19836882668294295,0.07032706541393402,0.01247787628127695,0.019159764597246613,-4.712229669945806e-18
14.8,0.19768468834386532,0.07035271125262747,0.012406415599270842,0.01910798444636905,-4.724095617657504e-18
14.833333333333334,0.1970019980818709,0.07037792056774884,0.012335254986294937,0.019056303327655448,-4.7359855233056e-18
14.866666666666667,0.19632075416611985,0.07040269568173645,0.012264400288326415,0.019004722648351027,-4.74789885404297e-18
14.9,0.1956409547455687,0.0704270388921872,0.012193857159826718,0.01895324382212365,-4.759835078454708e-18
