Distance (m),2 h,4 h,6 h,8 h,10 h,12 h
0.07054108216432865,5.755197098012487e-10,4.8171637289322595e-08,1.7598623569004042e-07,4.2635062849007283e-07,1.197325252009724e-06,2.044202052366911e-06
0.07094188376753507,5.56855776720692e-10,4.86150879928138e-08,1.7694441703418353e-07,4.0257134410499406e-07,1.118857828925753e-06,1.970954572025577e-06
0.07134268537074148,5.369858786762329e-10,4.909173415661353e-08,1.7798762831267527e-07,3.840728735057583e-07,1.0502450181082004e-06,1.8999899390955128e-06
0.07174348697394789,5.1592753126716e-10,4.987953524718046e-08,1.7981810504513763e-07,3.69859959229401e-07,9.89397509019135e-07,1.828992697529201e-06
0.07214428857715431,4.949216169029627e-10,5.1478322043857265e-08,1.8374243776779778e-07,3.5603672613636504e-07,9.274415723513837e-07,1.7516228766692933e-06
0.07254509018036072,4.740767032026951e-10,5.3705689078477266e-08,1.8939493771200633e-07,3.42718842732059e-07,8.653903154146745e-07,1.6697513880008438e-06
0.07294589178356714,4.534545093702139e-10,5.635671759566455e-08,1.963540611166142e-07,3.301720544295679e-07,8.046226831753827e-07,1.5855351137695103e-06
0.07334669338677355,4.3311675460937845e-10,5.922648884004281e-08,2.0419826422047136e-07,3.186621066419782e-07,7.465176205998928e-07,1.501130936220962e-06
0.07374749498997996,4.131251581240463e-10,6.211008405623603e-08,2.1250600326242862e-07,3.084547447823754e-07,6.92454072654582e-07,1.418695737600858e-06
0.07414829659318638,3.9354143911807484e-10,6.480258448886823e-08,2.2085573448133673e-07,2.998157142638449e-07,6.438109843058287e-07,1.3403864001548598e-06
0.07454909819639279,3.7442731679532356e-10,6.709907138256314e-08,2.2882591411604568e-07,2.9301076049947315e-07,6.019673005200157e-07,1.2683598061286358e-06
0.07494989979959919,3.558445103596498e-10,6.87946259819447e-08,2.359949984054062e-07,2.883056289023455e-07,5.683019662635215e-07,1.2047728377678459e-06
0.07535070140280561,3.378547390149113e-10,6.968432953163691e-08,2.4194144358826904e-07,2.8596606488554783e-07,5.441939265027248e-07,1.1517823773181513e-06
0.07575150300601202,3.2022852646595237e-10,6.969421592051517e-08,2.466314099160374e-07,2.864031493059393e-07,5.290197971890498e-07,1.1090577428824014e-06
0.07615230460921844,3.0198473436655276e-10,6.926423039950561e-08,2.51345957701998e-07,2.9004789998751864e-07,5.154585273773744e-07,1.0679710920964535e-06
0.07655310621242485,2.833890481438446e-10,6.849805387372797e-08,2.5610694115501127e-07,2.962557621048731e-07,5.02811322435223e-07,1.0281517458326354e-06
0.07695390781563126,2.6484336835084966e-10,6.744896349991826e-08,2.6077423796178785e-07,3.0429227682552935e-07,4.912216823093855e-07,9.90276892832233e-07
0.07735470941883768,2.467495955405897e-10,6.617023643481242e-08,2.6520772580903853e-07,3.13422985317014e-07,4.808331069466522e-07,9.550237218365324e-07
0.07775551102204409,2.295096302660885e-10,6.471514983514653e-08,2.692672823834734e-07,3.2291342874685274e-07,4.7178909629381447e-07,9.230694215868229e-07
0.0781563126252505,2.135253730803678e-10,6.313698085765655e-08,2.7281278537180306e-07,3.3202914828257233e-07,4.6423315029766237e-07,8.950911808243903e-07
0.07855711422845692,1.9919872453644964e-10,6.148900665907841e-08,2.7570411246073833e-07,3.400356850916994e-07,4.5830876890498626e-07,8.717661882905208e-07
0.07895791583166333,1.8693158518735742e-10,5.982450439614824e-08,2.778011413369894e-07,3.461985803417597e-07,4.5415945206257716e-07,8.537716327265032e-07
0.07935871743486973,1.7712585558611302e-10,5.819675122560195e-08,2.789637496872668e-07,3.4978337520028005e-07,4.5192869971722546e-07,8.417847028736238e-07
0.07975951903807615,1.7002401877436196e-10,5.663741013152802e-08,2.7891288562174737e-07,3.503033257905597e-07,4.5169107911532643e-07,8.358850781918216e-07
0.08016032064128256,1.6445117237880839e-10,5.5000276231771393e-08,2.764962812375993e-07,3.4940887598273085e-07,4.5289974894581755e-07,8.314560008698401e-07
0.08056112224448898,1.5987421442490311e-10,5.325211361366086e-08,2.717777806409384e-07,3.4763480421014327e-07,4.5526991590655986e-07,8.274038986170306e-07
0.08096192384769539,1.5603070422319954e-10,5.1398788611349253e-08,2.65117979862824e-07,3.45084342163926e-07,4.58632387868284e-07,8.237532504259484e-07
0.0813627254509018,1.526582010842506e-10,4.94461675589892e-08,2.5687747493431493e-07,3.4186072153520787e-07,4.628179727017209e-07,8.20528535289147e-07
0.08176352705410822,1.494942643186093e-10,4.7400116790733306e-08,2.4741686188646987e-07,3.3806717401511766e-07,4.6765747827760134e-07,8.177542321991808e-07
0.08216432865731463,1.4627645323682897e-10,4.5266502640734424e-08,2.3709673675034855e-07,3.3380693129478465e-07,4.729817124666559e-07,8.154548201486046e-07
0.08256513026052104,1.4274232714946261e-10,4.305119144314517e-08,2.2627769555700965e-07,3.291832250653374e-07,4.786214831396156e-07,8.136547781299723e-07
0.08296593186372746,1.3862944536706318e-10,4.076004953211815e-08,2.153203343375117e-07,3.2429928701790497e-07,4.84407598167211e-07,8.123785851358384e-07
0.08336673346693386,1.3367536720018403e-10,3.839894324180621e-08,2.0458524912291457e-07,3.1925834884361634e-07,4.90170865420173e-07,8.116507201587571e-07
0.08376753507014029,1.2752149483758113e-10,3.5952786680274853e-08,1.9431979302510878e-07,3.1408118482901277e-07,4.957659996114275e-07,8.116158932307179e-07
0.0841683366733467,1.1787507865538781e-10,3.296262447315199e-08,1.8220086239973063e-07,3.069656961523739e-07,5.016523017070093e-07,8.151080243400311e-07
0.0845691382765531,1.0466776537867843e-10,2.939696532491941e-08,1.677783122808056e-07,2.975980779253816e-07,5.080517015991828e-07,8.228707704245671e-07
0.08496993987975952,8.898526711485396e-11,2.546716787366167e-08,1.5184869655101447e-07,2.865910512338514e-07,5.149467319695576e-07,8.343088400290959e-07
0.08537074148296593,7.191329597131711e-11,2.138459075746376e-08,1.3520856909303985e-07,2.745573371635998e-07,5.223199254997417e-07,8.488269416983868e-07
0.08577154308617234,5.453756405546899e-11,1.7360592614410255e-08,1.1865448378956256e-07,2.621096568004423e-07,5.30153814871344e-07,8.658297839772101e-07
0.08617234468937876,3.7943783474710636e-11,1.3606532082585736e-08,1.0298299452326357e-07,2.498607312301945e-07,5.384309327659742e-07,8.847220754103365e-07
0.08657314629258517,2.3217666336444788e-11,1.033376780007517e-08,8.899065517682535e-08,2.3842328153867296e-07,5.471338118652401e-07,9.049085245425344e-07
0.08697394789579159,1.144492474807211e-11,7.753658404963062e-09,7.747401963292845e-08,2.2841002881169281e-07,5.56244984850751e-07,9.257938399185751e-07
0.087374749498998,3.711270816995049e-12,6.077562535334298e-09,6.922964177425511e-08,2.204336941350706e-07,5.657469844041155e-07,9.467827300832274e-07
0.0877755511022044,1.0949845974020209e-12,5.51522737093476e-09,6.504812893192605e-08,2.1510353787034494e-07,5.756255169334381e-07,9.67289831911079e-07
0.08817635270541083,1.3420487687159206e-12,5.558336289570992e-09,6.306940472339037e-08,2.114453622826413e-07,5.870905100124688e-07,9.907578977720167e-07
0.08857715430861723,2.0060424615800803e-12,5.67299487762586e-09,6.133572333365434e-08,2.0828045319635985e-07,6.007152026987577e-07,1.0193554194032295e-06
0.08897795591182364,3.0420356647661632e-12,5.849651624317138e-09,5.982351208690478e-08,2.0552243922297172e-07,6.15885266526993e-07,1.0516975809043588e-06
0.08937875751503006,4.405098367045883e-12,6.078755018862603e-09,5.850919830732858e-08,2.0308494897394815e-07,6.31986373031863e-07,1.0863995663750467e-06
0.08977955911823647,6.050300557190806e-12,6.350753550480011e-09,5.736920931911278e-08,2.008816110607607e-07,6.484041937480543e-07,1.1220765599149307e-06
0.09018036072144288,7.932712223972637e-12,6.656095708387142e-09,5.637997244644425e-08,1.9882605409488055e-07,6.645244002102549e-07,1.1573437456236533e-06
0.0905811623246493,1.000740335616311e-11,6.985229981801777e-09,5.551791501350989e-08,1.9683190668777906e-07,6.797326639531534e-07,1.1908163076008562e-06
0.09098196392785571,1.2229443942533745e-11,7.328604859941662e-09,5.475946434449671e-08,1.9481279745092764e-07,6.934146565114363e-07,1.2211094299461774e-06
0.09138276553106213,1.4553903971856352e-11,7.676668832024595e-09,5.4081047763591544e-08,1.9268235499579747e-07,7.049560494197921e-07,1.2468382967592599e-06
0.09178356713426854,1.6935853432902433e-11,8.01987038726832e-09,5.345909259498141e-08,1.903542079338601e-07,7.13742514212908e-07,1.2666180921397423e-06
0.09218436873747494,2.001748613777838e-11,8.414497225296978e-09,5.2908911047309936e-08,1.8769146423599667e-07,7.205057892942021e-07,1.2820347838631425e-06
0.09258517034068137,2.465477928877713e-11,8.941269516566866e-09,5.246772735489965e-08,1.8466001308081055e-07,7.271153954281371e-07,1.2971859761136676e-06
0.09298597194388777,3.043689334986612e-11,9.562348263501746e-09,5.210809874992741e-08,1.8140368889716693e-07,7.334737072569712e-07,1.3118281465848779e-06
0.09338677354709418,3.6935792694924105e-11,1.0238266687657216e-08,5.180165884909012e-08,1.7806818845323986e-07,7.394530408019402e-07,1.3256514359980813e-06
0.0937875751503006,4.3723441697829935e-11,1.0929558010588895e-08,5.152004126908466e-08,1.7479920851720328e-07,7.449257120842791e-07,1.3383459850745861e-06
0.09418837675350701,5.0371804732461735e-11,1.1596755453852316e-08,5.123487962660801e-08,1.7174244585723157e-07,7.497640371252228e-07,1.3496019345356996e-06
0.09458917835671343,5.645284617269856e-11,1.2200392239003117e-08,5.091780753835703e-08,1.690435972414986e-07,7.538403319460073e-07,1.3591094251027297e-06
0.09498997995991984,6.153853039241859e-11,1.2701001587596842e-08,5.054045862102866e-08,1.668483594381787e-07,7.570269125678672e-07,1.366558597496984e-06
0.09539078156312625,6.520082176550064e-11,1.3059116721189099e-08,5.0074466491319825e-08,1.653024292154459e-07,7.591960950120381e-07,1.3716395924397697e-06
0.09579158316633267,6.70116846658234e-11,1.3235270861335485e-08,4.949146476592742e-08,1.6455150334147427e-07,7.602201952997553e-07,1.3740425506523957e-06
0.09619238476953908,6.656258502515993e-11,1.3156904639912883e-08,4.859865224837927e-08,1.6450600954827562e-07,7.598887532775992e-07,1.3732724110555798e-06
0.09659318637274548,6.390115298183374e-11,1.2733655613664811e-08,4.6949600553049674e-08,1.6452045861722607e-07,7.579353300439115e-07,1.3687799635982502e-06
0.0969939879759519,5.94691280025483e-11,1.2024134395406193e-08,4.465952775909298e-08,1.6454422576636208e-07,7.544537430758125e-07,1.3608989047659012e-06
0.09739478957915831,5.371875519405605e-11,1.1095819557875999e-08,4.1881886167478704e-08,1.6457457694820404e-07,7.495595876671285e-07,1.35001416591253e-06
0.09779559118236474,4.7102279663108797e-11,1.0016189673813082e-08,3.877012807917597e-08,1.6460877811527243e-07,7.433684591116845e-07,1.3365106783921318e-06
0.09819639278557114,4.007194651645915e-11,8.852723315956438e-09,3.547770579515434e-08,1.6464409522008756e-07,7.359959527033069e-07,1.3207733735587042e-06
0.09859719438877755,3.308000086085904e-11,7.672899057044944e-09,3.215807161638304e-08,1.646777942151699e-07,7.27557663735821e-07,1.303187182766243e-06
0.09899799599198397,2.65786878030604e-11,6.54419546981748e-09,2.896467784383128e-08,1.647071410530398e-07,7.181691875030525e-07,1.2841370373687436e-06
0.09939879759519038,2.1020252449815853e-11,5.534091127013041e-09,2.6050976778468633e-08,1.6472940168621765e-07,7.079461192988278e-07,1.2640078687202042e-06
0.09979959919839679,1.6856939907877294e-11,4.7100646013704956e-09,2.35704207212643e-08,1.6474184206722389e-07,6.970040544169718e-07,1.2431846081746202e-06
0.10020040080160321,1.4276207109560601e-11,4.099340324526125e-09,2.1587363364431786e-08,1.6428499715751526e-07,6.838297099760428e-07,1.220403155286777e-06
0.10060120240480962,1.198710757554515e-11,3.5086220469245396e-09,1.9675280032332974e-08,1.6085018330142363e-07,6.596671348039405e-07,1.1870230002439468e-06
0.10100200400801604,9.782360637315906e-12,2.915939817912284e-09,1.778253970010597e-08,1.5457705054690013e-07,6.253074481826216e-07,1.1440001805404985e-06
0.10140280561122245,7.702311296410469e-12,2.3374389417521104e-09,1.5941567137859055e-08,1.4608802841498185e-07,5.832708389677235e-07,1.0940362932065213e-06
0.10180360721442885,5.787304554366207e-12,1.7892647227067066e-09,1.4184787115700303e-08,1.36005546426705e-07,5.3607749601488e-07,1.0398329352720993e-06
0.10220440881763528,4.0776854127205114e-12,1.287562465038768e-09,1.2544624403737803e-08,1.249520341031059e-07,4.862476081797242e-07,9.840917037673158e-07
0.10260521042084168,2.6137988730109487e-12,8.484774730110385e-10,1.1053503772079812e-08,1.1354992096522177e-07,4.363013643178947e-07,9.295141957222604e-07
0.10300601202404809,1.4359899367749037e-12,4.881550508862102e-10,9.743849990834418e-09,1.0242163653408883e-07,3.887589532850243e-07,8.788020081670169e-07
0.10340681362725451,5.846036055497997e-13,2.2274050292698558e-10,8.648087830109729e-09,9.218961033074329e-08,3.4614056393674674e-07,8.346567381316691e-07
0.10380761523046092,9.998488087313919e-14,6.837913339609193e-11,7.798642060013966e-09,8.347627187622242e-08,3.109663851286996e-07,7.997799826463058e-07
0.10420841683366733,5.178856149558559e-16,3.424217102454392e-11,7.216122010587565e-09,7.67686455048202e-08,2.851630824426664e-07,7.763378231303692e-07
0.10460921843687375,4.968927596539803e-16,3.194470859260506e-11,6.751972337945113e-09,7.060014234125297e-08,2.621338961099032e-07,7.584101047410272e-07
0.10501002004008016,4.8070284078771e-16,3.008926165098493e-11,6.34566426450875e-09,6.448010276404761e-08,2.3964730993560653e-07,7.431471908562125e-07
0.10541082164328658,4.6821823479809e-16,2.8591136723933736e-11,5.98867080512213e-09,5.850976713826638e-08,2.18077046199614e-07,7.299432809910987e-07
0.10581162324649299,4.583413181261679e-16,2.7365640335701954e-11,5.672464974628957e-09,5.279037582897235e-08,1.9779682718176646e-07,7.181925746608615e-07
0.1062124248496994,4.499744672129898e-16,2.632807901053988e-11,5.388519787872899e-09,4.742316920122797e-08,1.7918037516190236e-07,7.072892713806747e-07
0.10661322645290582,4.4202005849960157e-16,2.5393759272697835e-11,5.128308259697627e-09,4.250938762009575e-08,1.626014124198604e-07,6.966275706657126e-07
0.10701402805611222,4.3338046842705067e-16,2.4477987646426243e-11,4.8833034049468376e-09,3.815027145063871e-08,1.48433661235481e-07,6.856016720311505e-07
0.10741482965931863,4.2295807343638315e-16,2.3496070655975425e-11,4.644978238464205e-09,3.444706105791933e-08,1.3705084388860274e-07,6.736057749921627e-07
0.10781563126252505,4.0965524996864525e-16,2.2363314825595684e-11,4.4048057750933996e-09,3.1500996807000196e-08,1.2882668265906467e-07,6.600340790639231e-07
0.10821643286573146,3.922967338869729e-16,2.0994718645154077e-11,4.15418482774068e-09,2.9405468595928e-08,1.241027357855653e-07,6.442725400227909e-07
0.10861723446893788,3.652557135466617e-16,1.9322746064521186e-11,3.883414687622356e-09,2.76960900256115e-08,1.2092896374489915e-07,6.254339946721839e-07
0.10901803607214429,3.277898155825482e-16,1.740779870714847e-11,3.5972128698915488e-09,2.6069609425277275e-08,1.179959158034394e-07,6.037665735487321e-07
0.1094188376753507,2.830026778443078e-16,1.5346135222586046e-11,3.3058225711997003e-09,2.4548520849168922e-08,1.1532503175985014e-07,5.800437786227203e-07
0.10981963927855712,2.3399793818161475e-16,1.3234014260384e-11,3.019486988198251e-09,2.315531835153007e-08,1.1293775141279554e-07,5.550391118644339e-07
0.11022044088176353,1.8387923444414872e-16,1.1167694470092643e-11,2.748449317538672e-09,2.1912495986604466e-08,1.1085551456093994e-07,5.295260752441601e-07
0.11062124248496993,1.3575020448158418e-16,9.243434501262062e-12,2.5029527558724016e-09,2.0842547808635727e-08,1.0909976100294751e-07,5.042781707321838e-07
0.11102204408817636,9.271448614359574e-17,7.55749300344236e-12,2.2932404998508858e-09,1.9967967871867497e-08,1.0769193053748241e-07,4.800689002987901e-07
0.11142284569138276,5.787571727986274e-17,6.206128626183822e-12,2.1295557461255887e-09,1.9311250230543486e-08,1.0665346296320896e-07,4.576717659142662e-07
0.11182364729458918,3.4337535740058846e-17,5.285600019036523e-12,2.0221416913479505e-09,1.8894888938907328e-08,1.060057980787913e-07,4.378602695488967e-07
0.11222444889779559,2.520357937386211e-17,4.892165831550683e-12,1.9812415321694285e-09,1.8741378051202705e-08,1.0577037568289368e-07,4.214079131729684e-07
0.112625250501002,2.6372278957295174e-17,4.833186436596002e-12,1.9808790768575064e-09,1.8985212442665813e-08,1.0648500793952107e-07,4.0796846035312056e-07
0.11302605210420842,2.98560272416878e-17,4.78990017626871e-12,1.980688539730891e-09,1.969915811808384e-08,1.0857590929804657e-07,3.962163737221735e-07
0.11342685370741483,3.5081423672542454e-17,4.758011460518609e-12,1.9805523804133376e-09,2.0770030316533707e-08,1.1171212569607293e-07,3.857610331993748e-07
0.11382765531062124,4.149430747598491e-17,4.7340164803079134e-12,1.980453299459485e-09,2.208426150795984e-08,1.1556105689375898e-07,3.7621455145103154e-07
0.11422845691382766,4.8540517878141123e-17,4.714411426598841e-12,1.980373997423973e-09,2.35282841623067e-08,1.197901026512637e-07,3.6718904114345086e-07
0.11462925851703407,5.566589410513629e-17,4.695692490353609e-12,1.9802971748614413e-09,2.49885307495186e-08,1.2406666272874563e-07,3.5829661494294103e-07
0.11503006012024049,6.231627538309659e-17,4.674355862534435e-12,1.98020553232653e-09,2.635143373954004e-08,1.2805813688636377e-07,3.4914938551580894e-07
0.1154308617234469,6.793750093814724e-17,4.646897734103535e-12,1.9800817703738777e-09,2.7503425602315336e-08,1.3143192488427672e-07,3.393594655283627e-07
0.1158316633266533,7.197540999641414e-17,4.609814296023128e-12,1.979908589558124e-09,2.8330938807788962e-08,1.338554264826434e-07,3.285389676469095e-07
0.11623246492985972,7.387584178402309e-17,4.559601739255427e-12,1.9796686904339086e-09,2.8720405825905307e-08,1.3499604144162267e-07,3.1630000453775656e-07
0.11663326653306613,7.278021360737996e-17,4.443851274807735e-12,1.954038982643472e-09,2.8388805086603068e-08,1.3345412779356625e-07,3.0125887227448994e-07
0.11703406813627254,6.814552289363184e-17,4.167314953773743e-12,1.853576127142422e-09,2.701564431940141e-08,1.2717577758446055e-07,2.816401507813205e-07
0.11743486973947896,6.075799590173824e-17,3.7633821617673455e-12,1.6936270462283893e-09,2.4826876425608603e-08,1.1716831764830007e-07,2.5872398814180336e-07
0.11783567134268537,5.1445172371755607e-17,3.270425964269151e-12,1.4920829348551222e-09,2.2067683915672415e-08,1.0455276870058044e-07,2.3390050593998275e-07
0.11823647294589178,4.1034592043739607e-17,2.726819426759728e-12,1.2668349879763524e-09,1.8983249300040403e-08,9.045015145679614e-08,2.0855982575990042e-07
0.1186372745490982,3.035379465774579e-17,2.1709356147196357e-12,1.0357744005458091e-09,1.5818755089160073e-08,7.59814866324416e-08,1.840920691855982e-07
0.1190380761523046,2.0230319953830796e-17,1.6411475936294923e-12,8.167923675172452e-10,1.2819383793479271e-08,6.226779494301267e-08,1.618873578011203e-07
0.11943887775551103,1.1491707672049889e-17,1.175828428969845e-12,6.277800838443838e-10,1.0230317923445419e-08,5.043009710400329e-08,1.4333581319050784e-07
0.11983967935871744,4.9654975524596145e-18,8.133511862213066e-13,4.866287444809757e-10,8.296739989506322e-09,4.158941383090923e-08,1.2982755693780464e-07
0.12024048096192384,1.47922933511553e-18,5.920889308644362e-13,4.112295443807494e-10,7.263832502109502e-09,3.6866765839224815e-08,1.227527106270526e-07
0.12064128256513026,1.1221864638820635e-18,5.168169656655335e-13,4.052033798895656e-10,7.329800613504026e-09,3.736295539923642e-08,1.233093527714027e-07
0.12104208416833667,1.1322759517493232e-18,4.623786814824404e-13,4.159549090103355e-10,8.367327937696882e-09,4.324207974332967e-08,1.3093521203414443e-07
0.12144288577154308,1.1510189994975505e-18,4.1278335978587587e-13,4.3588877871592015e-10,1.0210631519947065e-08,5.359336501300573e-08,1.4434000131566873e-07
0.1218436873747495,1.177742693797329e-18,3.683122167767223e-13,4.642489711726876e-10,1.270661549309885e-08,6.745576024006713e-08,1.622552382170145e-07
0.12224448897795591,1.2117741213192394e-18,3.292464686558665e-13,5.002794685470024e-10,1.5702183989996243e-08,8.386821445631484e-08,1.8341244033921868e-07
0.12264529058116233,1.252440368733866e-18,2.9586733162418947e-13,5.43224253005234e-10,1.9044241143483625e-08,1.0186967669355194e-07,2.0654312528332082e-07
0.12304609218436874,1.2990685227117895e-18,2.684560218825773e-13,5.923273067137461e-10,2.257969108640494e-08,1.2049909598357908e-07,2.303788106503575e-07
0.12344689378757515,1.3509856699235933e-18,2.4729375563191226e-13,6.468326118389072e-10,2.615543795160447e-08,1.3879542135819894e-07,2.5365101404136774e-07
0.12384769539078157,1.4075188970398618e-18,2.3266174907307793e-13,7.059841505470856e-10,2.961838587192653e-08,1.5579760184921402e-07,2.750912530573904e-07
0.12424849699398798,1.467995290731174e-18,2.2484121840695888e-13,7.690259050046445e-10,3.281543898021505e-08,1.7054458648842506e-07,2.934310452994621e-07
0.12464929859719438,1.5390425519359913e-18,2.8128933688187967e-13,8.421658680348064e-10,3.567846764391072e-08,1.82470132809261e-07,3.0790567605348917e-07
0.1250501002004008,1.6817431150226075e-18,8.883109545794544e-13,9.835631565172847e-10,3.884462433854643e-08,1.9447168192274928e-07,3.2220817659255304e-07
0.1254509018036072,1.8935788433693087e-18,2.038591640203802e-12,1.1907220629529453e-09,4.23456674798609e-08,2.0698508520375358e-07,3.369625513365056e-07
0.12585170340681362,2.1541303643835476e-18,3.5850612593438176e-12,1.4440723171706481e-09,4.6018282242543324e-08,2.195743428012699e-07,3.516874166702176e-07
0.12625250501002003,2.4429783054727715e-18,5.380649677588388e-12,1.724043648999249e-09,4.969915380128283e-08,2.3180345486429384e-07,3.6590138897855934e-07
0.12665330661322646,2.7397032940444483e-18,7.278286760526527e-12,2.0110657882676243e-09,5.3224967330768756e-08,2.4323642154182176e-07,3.7912308464640185e-07
0.12705410821643287,3.023885957505985e-18,9.130902373746854e-12,2.285568464804588e-09,5.6432408005689715e-08,2.534372429828475e-07,3.9087112005861367e-07
0.12745490981963928,3.2751069232648513e-18,1.0791426382838379e-11,2.5279814084390168e-09,5.915816100073509e-08,2.619699193363676e-07,4.0066411160006596e-07
0.12785571142284569,3.4729468187284934e-18,1.211278865338999e-11,2.7187343489997677e-09,6.123891149059396e-08,2.6839845075137766e-07,4.0802067565562905e-07
0.1282565130260521,3.596986271304361e-18,1.2947919050990572e-11,2.8382570163156962e-09,6.251134464995546e-08,2.7228683737687315e-07,4.1245942861017307e-07
0.12865731462925853,3.629013601307695e-18,1.3162656834814515e-11,2.868392955028627e-09,6.282170513369763e-08,2.7320708857235765e-07,4.1350650275657175e-07
0.12905811623246494,3.618184650848445e-18,1.3031528245227408e-11,2.8377904526617304e-09,6.235197200382752e-08,2.711843361999672e-07,4.111705168985365e-07
0.12945891783567134,3.5931339036390405e-18,1.2748178519530162e-11,2.771662915725558e-09,6.131196192437532e-08,2.6672248576125107e-07,4.0606117724126585e-07
0.12985971943887775,3.555036525804592e-18,1.235186468756171e-11,2.679172063661661e-09,5.981102440812541e-08,2.603132129852965e-07,3.9880069269339146e-07
0.13026052104208416,3.505067683470208e-18,1.1881843779160976e-11,2.5694796159115888e-09,5.795850896786215e-08,2.5244819360119103e-07,3.9001127216354506e-07
0.13066132264529057,3.4444025427609995e-18,1.1377372824166895e-11,2.45174729191689e-09,5.5863765116369884e-08,2.436191033380218e-07,3.8031512456035814e-07
0.131062124248497,3.3742162698020703e-18,1.0877708852418362e-11,2.335136811119107e-09,5.363614236643283e-08,2.3431761792487568e-07,3.7033445879246177e-07
0.1314629258517034,3.29568403071854e-18,1.0422108893754375e-11,2.2288098929598073e-09,5.1384990230835665e-08,2.2503541309084118e-07,3.606914837684889e-07
0.13186372745490982,3.2099809916355144e-18,1.0049829978013832e-11,2.141928256880531e-09,4.9219658222362616e-08,2.162641645650051e-07,3.520084083970706e-07
0.13226452905811623,3.1182823186781025e-18,9.800129135035663e-12,2.083653622322829e-09,4.7249495853798025e-08,2.0849554807645472e-07,3.4490744158683847e-07
0.13266533066132263,3.0217039320419263e-18,9.712376650070569e-12,2.063130663103135e-09,4.5583710239299996e-08,2.022205882623937e-07,3.400098152288874e-07
0.13306613226452907,2.8591004506970634e-18,9.93313355481808e-12,2.0682690376078303e-09,4.41473056724613e-08,1.970873048996971e-07,3.366974355784057e-07
0.13346693386773548,2.594407348221075e-18,1.0516490313886323e-11,2.0816905390633557e-09,4.279549245187597e-08,1.9242169567558666e-07,3.339656258240102e-07
0.13386773547094188,2.2550877945228806e-18,1.1384631663050379e-11,2.1013556035471446e-09,4.150559790127571e-08,1.8810743420663463e-07,3.3166926187866616e-07
0.1342685370741483,1.868604959511404e-18,1.2459742338085322e-11,2.1252246671366313e-09,4.025494934439233e-08,1.840281941094136e-07,3.296632196553395e-07
0.1346693386773547,1.4624220130955714e-18,1.3664007074766228e-11,2.1512581659092496e-09,3.902087410495767e-08,1.800676490004963e-07,3.2780237506699586e-07
0.13507014028056114,1.0640021251842805e-18,1.4919610608868258e-11,2.177416535942435e-09,3.778069950670342e-08,1.7610947249645509e-07,3.25941604026601e-07
0.13547094188376754,7.008084656865128e-19,1.6148737676166315e-11,2.2016602133136172e-09,3.65117528733616e-08,1.720373382138632e-07,3.239357824471205e-07
0.13587174348697395,4.0030420451116554e-19,1.7273573012435562e-11,2.221949634100233e-09,3.519136152866392e-08,1.6773491976929294e-07,3.2163978624152036e-07
0.13627254509018036,1.8995251156716397e-19,1.8216301353451064e-11,2.236245234379715e-09,3.37968527963422e-08,1.6308589077931696e-07,3.189084913227661e-07
0.13667334669338677,9.72165567634334e-20,1.8899107434987907e-11,2.242507450229498e-09,3.230555400012826e-08,1.5797392486050805e-07,3.1559677360382357e-07
0.13707414829659317,9.331647791065415e-20,1.9377444848903422e-11,2.2354396532018654e-09,3.066815341060731e-08,1.5224460686634416e-07,3.113404605877366e-07
0.1374749498997996,9.13644994207815e-20,1.9846197635505594e-11,2.209741035453258e-09,2.8853317740825784e-08,1.4585613022435396e-07,3.05797485445498e-07
0.13787575150300602,8.963142151704912e-20,2.0299775708236354e-11,2.1675699285991027e-09,2.6904267355866284e-08,1.3893864137236605e-07,2.9914426927138765e-07
0.13827655310621242,8.811775345615598e-20,2.0728502373377134e-11,2.1112079149162535e-09,2.4865354379206296e-08,1.3162450178865557e-07,2.915656759265601e-07
0.13867735470941883,8.682400449480121e-20,2.1122700937209323e-11,2.042936576681567e-09,2.2780930934323426e-08,1.240460729514981e-07,2.832465692721704e-07
0.13907815631262524,8.57506838896839e-20,2.147269470601432e-11,1.9650374961718984e-09,2.069534914469527e-08,1.1633571633916911e-07,2.743718131693736e-07
0.13947895791583168,8.489830089750312e-20,2.1768806986073525e-11,1.8797922556640986e-09,1.86529611337993e-08,1.0862579342994368e-07,2.651262714793239e-07
0.13987975951903808,8.426736477495814e-20,2.200136108366829e-11,1.7894824374350347e-09,1.6698119025113405e-08,1.0104866570209838e-07,2.5569480806317765e-07
0.1402805611222445,8.385838477874798e-20,2.216068030508004e-11,1.6963896237615574e-09,1.4875174942115036e-08,9.373669463390824e-08,2.4626228678208925e-07
0.1406813627254509,8.367187016557174e-20,2.2237087956590157e-11,1.6027953969205222e-09,1.3228481008281804e-08,8.682224170364878e-08,2.3701357149721365e-07
0.1410821643286573,9.183691677995099e-20,2.1971712531245338e-11,1.498898146740249e-09,1.1726325225863128e-08,8.020520453267976e-08,2.2778876126828398e-07
0.1414829659318637,1.3156547453228716e-19,2.065637474460017e-11,1.3519612608815675e-09,1.0164834007101966e-08,7.327348528276993e-08,2.1767611310843206e-07
0.14188376753507015,1.9746403931305275e-19,1.8474594952692318e-11,1.1711903056177035e-09,8.572823842292413e-09,6.614209079690042e-08,2.0685069696063514e-07
