Time (h),CSF_modelA_conc_mmol_l,CSF_LargePVSA_conc_mmol_l,CSF_modelA-strongVM_conc_mmol_l,CSF_LargePVS_conc_mmol_l,parenchyma_modelA_conc_mmol_l,parenchyma_LargePVSA_conc_mmol_l,parenchyma_modelA-strongVM_conc_mmol_l,parenchyma_LargePVS_conc_mmol_l,PVS_artery_modelA_conc_mmol_l,PVS_artery_LargePVSA_conc_mmol_l,PVS_artery_modelA-strongVM_conc_mmol_l,PVS_artery_LargePVS_conc_mmol_l,PVS_vein_modelA_conc_mmol_l,PVS_vein_LargePVSA_conc_mmol_l,PVS_vein_modelA-strongVM_conc_mmol_l,PVS_vein_LargePVS_conc_mmol_l
5.666666666666667,1.109513406650282,0.9696035689985018,1.0400714935465367,0.9052041133748712,0.07041849426673936,0.03730771030887972,0.12472892054765339,0.054709357375135624,2.274634706530933,1.7248780484745128,1.6974064623343554,1.827277017535296,0.4057051630304767,0.2269885427647826,0.6349142644309252,0.30901044202670275
5.7,1.1083664538753821,0.9694890570511958,1.0384602008738752,0.9040141812664653,0.07143834902418882,0.03808743859102607,0.12626129559945923,0.05560171823312003,2.268564190299877,1.7170918013057475,1.68791681473737,1.8219429505450409,0.40834294642584057,0.22837725212225754,0.6368936292474856,0.3121500581178785
5.733333333333333,1.107203601754364,0.9693551196924606,1.0368442104488653,0.9028175905877784,0.07245767402402065,0.038869941737766325,0.12779099257932183,0.0564921937078129,2.2626302691458258,1.7094142996523414,1.6785299950533408,1.8166467249808698,0.41098389023621656,0.2297449300952417,0.6387924830388688,0.3152763053148957
5.766666666666667,1.1060246182401567,0.9692010428757939,1.0352229864873002,0.9016141417343787,0.07347622142572786,0.03965497103589412,0.12931779044610353,0.05738063962999903,2.256826847862692,1.7018464900491832,1.669242273108621,1.8113875066212035,0.41363185526383306,0.23109368454864154,0.6406161762970541,0.31839025856531866
5.8,1.1048292837326894,0.9690261467057756,1.0335960071407342,0.9004036459264914,0.07449375431481839,0.04044228517018047,0.13084147860111445,0.05826692415814703,2.251147844829844,1.6943890435269147,1.6600499925112746,1.8061643284693034,0.4162905643946711,0.23242562453794743,0.6423699284081219,0.32149297990513853
5.833333333333333,1.103617392214755,0.9688297853672516,1.0319627661346937,0.8991859249097093,0.07551004662285943,0.0412316503320151,0.13236185680334925,0.059150927335127765,2.2455872167117894,1.6870423763030298,1.650949581759449,1.800976112391632,0.418963592163521,0.2337428538227557,0.6440588161936832,0.3245855144360643
5.866666666666666,1.1023887523686569,0.968611347093217,1.0303227743137888,0.8979608107395757,0.07652488299055582,0.0420228402631951,0.13387873503992515,0.06003254059354248,2.2401389804766656,1.679806669259267,1.6419375631730084,1.7958216891768448,0.42165435514796124,0.23504746462955411,0.6456877635591344,0.32766888652123366
5.9,1.101143188663171,0.9683702541627659,1.028675561087823,0.8967281456419764,0.07753805857922803,0.042815636240630554,0.13539193335564373,0.06091166621703518,2.234797232906816,1.672681886247589,1.6330105598763545,1.7906998170562174,0.42436610318555584,0.23634153166625504,0.6472615322165434,0.3307440961894106
5.933333333333334,1.0998805423992672,0.968105962920004,1.0270206757728437,0.8954877819415208,0.07854937883613915,0.043609827007760955,0.13690128164496265,0.06178821676483331,2.229556167776341,1.6656677912711675,1.6241653010524932,1.7856091987319305,0.4271019114083419,0.23762710639058884,0.6487847134491705,0.3338121157386301
5.966666666666667,1.0986006727056152,0.9678179638057632,1.02535768882269,0.8942395820485193,0.07955865921920703,0.04440520865836155,0.13840661941045054,0.06266211446652843,2.224410090866078,1.6587639645905827,1.6153986256775836,1.7805484969654344,0.42986467308843895,0.23890621153491054,0.6502617208842276,0.33687388653158096
6.0,1.0973034574735527,0.9675057813928042,1.0236861929470782,0.8929834184977574,0.08056572488633505,0.04520158447851198,0.13990779549115856,0.06353329059385913,2.219353432984575,1.6519698178071427,1.6067074849338987,1.7755163487808159,0.43265709328823,0.2401808358895285,0.6516967842401643,0.33993031597613016
6.033333333333333,1.0959887942245519,0.9671689744184556,1.0220058041134472,0.891719174029833,0.08157041035469449,0.045998764752198246,0.141404667764991,0.06440168481606164,2.2143807611576785,1.6452846079775882,1.59808894348672,1.7705113783428568,0.43548168330818,0.2414529293469549,0.6530939440146944,0.3429822746857821
6.066666666666666,1.0946566009015384,0.9668071358050383,1.0203161624301698,0.8904467417080858,0.08257255913510918,0.04679656653589928,0.14289710282820944,0.0652672445448556,2.2094867881433458,1.6387074508147523,1.5895401797979383,1.7655322085702851,0.43834075592460514,0.24272439820939565,0.6544570470795689,0.3460305938159041
6.1,1.0933068165787752,0.96641989266258,1.0186169329097368,0.8891660250633076,0.08357202334635429,0.047594813407410945,0.14438497565611863,0.06612992427495003,2.2046663804224025,1.6322373330287485,1.5810584856352736,1.7605774715476867,0.44123642140926705,0.2439971007616861,0.6557897431483583,0.3490760625729235
6.133333333333334,1.0919394020838087,0.9660069062667367,1.0169078061114638,0.8878769382587157,0.0845686633140691,0.048393335193710384,0.14586816924815435,0.06698968492552611,2.1999145648073064,1.6258731238633726,1.572641264923043,1.7556458177997223,0.4441705843213911,0.24527284311198216,0.6570954820830109,0.35211942589454376
6.166666666666667,1.0905543405278124,0.9655678720059936,1.0151884986638309,0.8865794062686538,0.08556234715891396,0.04919196768261836,0.14734657426072958,0.06784649318765866,2.1952265338040866,1.619613585880755,1.5642860320664418,1.7507359244922291,0.4471449410620424,0.2465533753021756,0.6583775120055483,0.3551613823002518
6.2,1.0891516377395374,0.9651025192928429,1.0134587536672923,0.8852733650639341,0.08655295037793344,0.049990552322595104,0.14882008863121776,0.06870032088249496,2.190597649853994,1.613457385046447,1.5559904098682145,1.7458465026247136,0.450160978179354,0.2478403876899711,0.6596388781807746,0.3582025819120558
6.233333333333333,1.0877313226014762,0.9646106114341623,1.0117183409795376,0.8839587617979344,0.08754035542330948,0.05078893591478363,0.15028861719596734,0.06955114433426823,2.186023448572682,1.6074031001649214,1.547752127143341,1.7409763032781849,0.45321997141188436,0.2491355076042803,0.6608824226363139,0.3612436246462077
6.266666666666667,1.0862934472855466,0.9640919454563801,1.009967057384836,0.8826355549877342,0.08852445128188849,0.05158697030105537,0.1517520713053796,0.07039894376212337,2.1814996410971284,1.6014492317137974,1.5395690161251459,1.736124122981352,0.4563229854558613,0.2504402962751873,0.6621107844857647,0.36428505857727783
6.3,1.0848380873875567,0.9635463518822387,1.0082047266512508,0.8813037146840897,0.08950513305909126,0.05238451205158623,0.15321036843872635,0.07124370269410434,2.1770221156407352,1.5955942101224883,1.531439009743743,1.7312888082579165,0.4594708744406798,0.25175624603943647,0.6633264009213532,0.3673273784763387
6.333333333333333,1.083365341960461,0.962973694456337,1.0064311994780497,0.8799632226263558,0.09048230157008955,0.053181422155058236,0.15466343182127773,0.07208540740634069,2.172586938350641,1.5898364035389447,1.5233601388468307,1.7264692594146136,0.462664283095201,0.253084777821943,0.6645315088417079,0.37037102452531767
6.366666666666666,1.0818753334474858,0.9623738698162068,1.0046463533388335,0.8786140723767719,0.09145586294100329,0.053977565714398344,0.15611119004613794,0.07292404639011488,2.1681903535511067,1.5841741251248853,1.5153305294216266,1.721664433629958,0.46590364858582317,0.25442723889329927,0.6657281470811197,0.3734163812099073
6.4,1.0803682075154821,0.9617468071084709,1.0028500922232864,0.8772562694309279,0.09242572822269102,0.054772811650544304,0.15755357670292483,0.07375960984893114,2.1638287834508203,1.578605639918093,1.5073483998674255,1.7168733474003117,0.46918920300570033,0.2557849009026237,0.6669181592057938,0.3764637763930683
6.433333333333334,1.0788441327921547,0.9610924675478633,1.0010423462830542,0.8758898312999039,0.09339181301914927,0.05556703241650825,0.15899053001523605,0.07459208922754847,2.1594988273839113,1.573129171297264,1.499412058358029,1.7120950783986013,0.4725209764923415,0.25715895818471046,0.6681031968433845,0.3795134805715932
6.466666666666667,1.077303300509056,0.9604108439195675,0.9992230713873277,0.8745147875615552,0.094354037132394,0.056360103723658676,0.1604219924888177,0.075421476774387,2.1551972606466876,1.5677429070819136,1.491519900326142,1.7073287667987178,0.4758988009498004,0.2585505263394677,0.6692847235112573,0.38256570631747555
6.5,1.0757459240535718,0.9597019600234628,0.9973922485932774,0.8731311798781077,0.095312324225456,0.05715190428186911,0.16184791057183498,0.07624776513849742,2.150921032987161,1.562445005297865,1.4836704060928443,1.7025736161164733,0.4793223143492287,0.2599606410812794,0.6704640189097179,0.3856206079056846
6.533333333333333,1.0741722384350179,0.9589658700621745,0.9955498835368121,0.8717390619771906,0.0962666015046908,0.057942315554906934,0.16326823432875423,0.07707094700183842,2.1466672667964937,1.5572335996357773,1.4758621386593316,1.697828893615515,0.48279096558058726,0.2613902573550009,0.6716421836458195,0.3886782811296991
6.566666666666666,1.0725824996678643,0.9582026579725145,0.9936960057500377,0.8703384995954045,0.0972167994224869,0.05873122153219109,0.1646829171290465,0.07789101474738293,2.142433255046989,1.5521068046276438,1.4680937416712057,1.693093930324408,0.4863040198262963,0.2628402487146857,0.6728201443539576,0.39173876330515933
6.6,1.070976984077713,0.9574124367032127,0.9918306679114745,0.8689295703820438,0.09816285140109636,0.05951850851777121,0.16609191535148363,0.07870796016326427,2.138216459015018,1.5470627205642264,1.4603639375607678,1.6883681207086065,0.48986056442655634,0.2643114069603537,0.6739986591791899,0.3948020334618417
6.633333333333334,1.0693559875352354,0.9565953474383142,0.9899539450348135,0.8675123637627287,0.09910469357811874,0.06030406493714024,0.1674951881052375,0.07952177418276454,2.134014505823444,1.5420994381733715,1.4526715258673826,1.683650922038709,0.4934595152044714,0.26580444202745723,0.6751783235896309,0.3978680127231967
6.666666666666667,1.0677198246227908,0.9557515587714907,0.988065933602807,0.866086980761735,0.1000422645739336,0.06108778116232193,0.16889269696812187,0.08033244665993985,2.129825185832123,1.5372150430775107,1.445015381732322,1.6789418534937273,0.497099623217907,0.2673199821229264,0.6763595764846464,0.4009365648720108
6.7,1.066068827740287,0.9548812658303432,0.9861667506522833,0.8646535337830447,0.10097550528112917,0.061869549355397555,0.17028440574236678,0.08113996618015575,2.125646449902701,1.532407620046392,1.4373944545607922,1.6742404950360286,0.500779481904347,0.2688585741009497,0.6775427065653592,0.40400749710007444
6.733333333333333,1.064403346155826,0.9539846893560738,0.9842565328164923,0.8632121463504281,0.10190435867592462,0.06264926333054058,0.17167028022866013,0.08194431990481199,2.1214764065589464,1.527675257058936,1.429807766840809,1.6695464860918954,0.5044975345834002,0.2704206840710691,0.6787278589350566,0.40708056093879647
6.766666666666667,1.0627237450062204,0.9530620747401118,0.9823354353307026,0.8617629528065806,0.10282876965109779,0.0634268184343203,0.17305028801820146,0.08274549344920851,2.1173133190611466,1.5230160491867692,1.4222544131064603,1.6648595240693256,0.5082520822816187,0.27200669823033863,0.6799150418970287,0.4101554533669474
6.8,1.0610304042553669,0.9521136910208722,0.9804036310072534,0.8603060979719968,0.10374868487011936,0.06420211144409954,0.1744243983028861,0.083543470792379,2.113155602409794,1.5184281023094113,1.4147335590307653,1.66017936274255,0.5120412918432079,0.2736169239109083,0.6811041339181423,0.4132318180909225
6.833333333333333,1.0593237176140768,0.951139829844696,0.9784613091853883,0.8588417367659216,0.10466405264183383,0.06497504048391987,0.17579258170364148,0.08433823421755371,2.1090018202917795,1.5139095366708015,1.4072444406324713,1.6555058105298983,0.5158632042899624,0.275251590833538,0.6822948907269544,0.41630924699198024
6.866666666666666,1.0576040914294462,0.9501408043938624,0.9765086746621275,0.8573700337887055,0.10557482281489539,0.06574550495739556,0.17715481011646872,0.08512976428175069,2.1048506819789288,1.509458490284021,1.3997863635790768,1.6508387286902324,0.5197157433935137,0.27691085255723785,0.6834869525161417,0.41938728173427686
6.9,1.0558719435486044,0.9491169482853619,0.9745459466087081,0.8558911628689595,0.1064809466911646,0.066513405496955,0.1785110565759398,0.08591803981294148,2.1007010391873275,1.5050731221907754,1.3923587025688626,1.646178029459796,0.5235967244230496,0.27859478811461974,0.6846798512193044,0.4224654155265135
6.933333333333334,1.0541277021628905,0.9480686144444802,0.9725733574786554,0.8544053065764652,0.10738237695708616,0.06727864392854549,0.17986129513571653,0.08670303793302127,2.096551882904255,1.5007516155804297,1.384960900773281,1.6415236741502472,0.5275038630314596,0.2803034038220958,0.6858730178335914,0.42554309502955023
6.966666666666667,1.0523718046382902,0.9469961739565427,0.9705911519115041,0.8529126557032456,0.10827906763196544,0.06804112325106812,0.18120550076537667,0.0874847341048607,2.092402340186667,1.496492180772583,1.3775924693213348,1.6368756712257895,0.5314347842435688,0.2820366352537429,0.6870657897601916,0.4286197224013346
7.0,1.050604696337651,0.9459000149005646,0.9685995856376941,0.8514134087149162,0.10917097403208167,0.06880074762950933,0.1825436492630853,0.08826310220155718,2.088251670935571,1.4922930580659648,1.3702529868080995,1.6322340743755206,0.5353870315102038,0.28379434936722625,0.6882574181357721,0.4316946574701168
7.033333333333333,1.048826829440165,0.9447805411694085,0.9665989243883057,0.8499077711750991,0.11005805274947206,0.0695574224009055,0.18387571718326973,0.08903811459600568,2.0840992646472847,1.488152520455656,1.3629420988089864,1.6275989805953468,0.5393580757926876,0.285576346769993,0.6894470751292572,0.434767220026103
7.066666666666666,1.0470386617626397,0.9436381712789093,0.9645894428141653,0.8483959551448919,0.11094026164405921,0.0703110540919956,0.18520168177861648,0.08980974226882285,2.0799446371437487,1.4840688762198369,1.3556595173828414,1.6229705282912,0.543345324643149,0.28738236411357454,0.6906338611790567,0.43783669222138927
7.1,1.0452406555882754,0.942473337170991,0.9625714234178349,0.8468781785610824,0.11181755984806234,0.07106155044763186,0.18652152095545418,0.09057795493274612,2.075787427280772,1.4800404713768036,1.3484050205470324,1.6183488954145742,0.5473461312467173,0.2892120766038827,0.6918168121475113,0.44090232106731964
7.133333333333334,1.0434332765073577,0.9412864830138081,0.9605451555025623,0.8453546645948448,0.1126899077812833,0.07180882046879343,0.18783521324174315,0.09134272117145298,2.0716273936343734,1.476065692011638,1.3411784517088308,1.6137342976383233,0.5513578033930904,0.2910651006150846,0.692994906370276,0.4439633210181844
7.166666666666667,1.0416169922734724,0.9400780640023508,0.9585109341406525,0.8438256409951074,0.11355726717605187,0.07255277445918651,0.18914273776676835,0.09210400859091533,2.067464411163107,1.4721429664724497,1.3339797190381764,1.6091269865803426,0.5553776123458967,0.2929409963946765,0.694167071579604,0.4470188766298126
7.2,1.039792271681058,0.9388485451642632,0.9564690591647526,0.8422913394184467,0.11441960111058355,0.0732933240793181,0.19044407425147028,0.09286178398141721,2.0632984678449136,1.4682707674346802,1.3268087947681357,1.6045272480799206,0.5594028015797555,0.2948392708474056,0.695332191682227,0.4500681452812849
7.233333333333333,1.0379595834661595,0.9375984001725995,0.9544198341849427,0.8407519947495025,0.11527687404949634,0.074030382406979,0.19173920300873953,0.09361601348813638,2.0591296612853887,1.464447613832588,1.3196657144102675,1.599935400531116,0.5634305953562915,0.29675938038568933,0.6964891133733803,0.4531102599479214
7.266666666666667,1.0361193952351908,0.9363281101704827,0.9523635656332583,0.839207844414445,0.11612905189023724,0.07476386400312565,0.19302810495232403,0.09436666278877552,2.0549581952952707,1.4606720726554812,1.312550575873582,1.595351793275462,0.5674582071119283,0.29870073383433543,0.6976366525703392,0.4561443320135279
7.3,1.034272172425225,0.9350381626099239,0.9503005618384492,0.8376591276911545,0.11697610201424857,0.07549368498206843,0.19431076161388058,0.09511369727604642,2.050784376433544,1.4569427606073948,1.305463538476605,1.5907768050552358,0.5714828476319413,0.3006626953775295,0.6987736006500619,0.45916945410986104
7.333333333333333,1.032418377297178,0.9337290501083054,0.9482311321328095,0.8361060850184305,0.11781799334176721,0.07621976308499537,0.19558715516677017,0.09585708224364678,2.0466086105128856,1.4532583456277801,1.2984048218437592,1.5862108425274979,0.5755017329869505,0.30264458753626783,0.699898730476935,0.4621847029714214
7.366666666666666,1.030558467966433,0.9324012693257273,0.9461555859921266,0.8345489573085356,0.11865469638902533,0.0769420177559391,0.19685726845599127,0.09659678307378226,2.042431399064572,1.4496175482711389,1.2913747046781718,1.5816543388377056,0.5795120922097431,0.3046456941646448,0.7010108022082072,0.4651891422935016
7.4,1.0286928974720615,0.9310553198654709,0.9440742322109151,0.8329879852644879,0.11948618332698614,0.07766037021911432,0.19812108503313855,0.09733276542483157,2.038253335758511,1.4460191429433473,1.284373523404539,1.5771077522510635,0.5835111746922024,0.30666526345378287,0.7021085688659546,0.4681818255820916
7.433333333333334,1.026822112887675,0.9296917032008873,0.9419873781135827,0.8314234087069441,0.12031242804043958,0.07837474355690183,0.19937858919569643,0.09806499541750521,2.0340751027758013,1.442461958992536,1.2774016706768934,1.5725715648386163,0.5874962572840366,0.30870251093246465,0.703190781666073,0.47116179898402666
7.466666666666667,1.0249465544744563,0.9283109216311256,0.9398953288024927,0.8298554659121323,0.121133406186673,0.07908506278755834,0.20062976602955723,0.09879343981823524,2.0298974671303873,1.4389448816524142,1.2704595937472996,1.5680462812147247,0.5914646510767144,0.3107566224539831,0.7042561950960176,0.4741281040862727
7.5,1.0230666548793148,0.9269134772676649,0.937798386443944,0.82828439296448,0.12194909525266352,0.07979125494190366,0.20187460145417976,0.09951806621832636,2.0257212769364887,1.4354668528361452,1.2635477926929877,1.563532427321461,0.5954137078581528,0.3128267571590062,0.7053035717343984,0.47707978067367574
7.533333333333333,1.0211828383788524,0.9254998710546805,0.9356968495921025,0.8267104231258685,0.1227594746102984,0.08049324913830241,0.2031130822695472,0.10023884320776039,2.0215474576194166,1.4320268717789444,1.2566668185002792,1.559030549255203,0.599340826225496,0.3149120504049942,0.7063316868071131,0.4800158694348594
7.566666666666666,1.0192955201698937,0.9240706018244527,0.933591012552077,0.8251337862255038,0.1235645255685499,0.08119097665518091,0.2043451962040523,0.10095574054246405,2.01737700806716,1.4286239955279123,1.249817271005585,1.5545412121304052,0.6032434573452371,0.3170116166528018,0.7073393324758315,0.48293541460634654
7.6,1.0174051057080666,0.9226261653905071,0.9314811647809306,0.823554708071081,0.1243642314221951,0.08188437100057519,0.205570931962857,0.10166872930403878,2.0132109967209706,1.425257339277994,1.2429997966938797,1.5500649989746724,0.6071191103519412,0.3191245523019232,0.7083253218560152,0.48583746654574517
7.633333333333334,1.0155119900943026,0.921167053679628,0.9293675903282826,0.8219734098849417,0.12515857749636294,0.08257336797809578,0.20679027927586496,0.10237778205106275,2.009050557603234,1.421926076553103,1.2362150863573544,1.5456025096498414,0.6109653573784819,0.3212499384662614,0.7092884927629056,0.48872108422506355
7.666666666666667,1.013616557510013,0.9196937539045412,0.9272505673151181,0.8203901077669232,0.12594755118651138,0.08325790574887654,0.20800322894489076,0.10308287296118324,2.0048968862817316,1.4186294392318113,1.2294638726169855,1.5411543597927346,0.6147798382129493,0.32338684368275245,0.7102277111851427,0.4915853376362084
7.7,1.0117191807014474,0.9182067477788075,0.925130367451213,0.8188050121854383,0.1267311419932622,0.08393792488901068,0.20920977288937828,0.1037839779631496,2.00075123576987,1.4153667174176392,1.2227469273117868,1.5367211797700344,0.6185602645786847,0.3255343265459106,0.7111418744866861,0.4944293101009901
7.733333333333333,1.0098202205117395,0.9167065107745308,0.9230072555902146,0.8172183274996437,0.12750934155190338,0.08461336844214722,0.21040990419014058,0.1044810748584365,1.9966149123633508,1.4121372591543435,1.216065058760594,1.5323036136413042,0.622304424036068,0.3276914382618152,0.712029914339048,0.49725210047887425
7.766666666666667,1.0079200254624263,0.9151935114250441,0.9208814893228419,0.8156302515129942,0.128282143656092,0.0852841819669856,0.21160361713094145,0.10517414343174325,1.9924892714137954,1.4089404699867558,1.2094191089028983,1.5279023181243538,0.6260101835061406,0.329857225115702,0.7128907993867217,0.5000528252663509
7.8,1.0060189313818348,0.9136682106717967,0.9187533186063265,0.8140409750609771,0.1290495442755824,0.0859503135792788,0.2127909072372169,0.10586316555013713,1.9883757130414028,1.4057758123687014,1.202809950325687,1.5235179615576462,0.6296754924178939,0.3320307308478869,0.7137235376495037,0.5028306205822345
7.833333333333333,1.0041172610816187,0.9121310612579108,0.9166229854307119,0.8124506816331206,0.12981154156800592,0.08661171398833861,0.21397177131179326,0.10654812525044936,1.9842756777885615,1.4026428049196784,1.1962384831843191,1.5191512228544717,0.6332983854824704,0.33421099893331613,0.7145271786666816,0.5055846440344239
7.866666666666666,1.0022153240792262,0.9105825071671946,0.9144907235200448,0.8108595470311312,0.13056813588429095,0.08726833652769649,0.21514620746729893,0.10722900881484072,1.9801906422181625,1.399541021532814,1.1897056320260713,1.5148027904439596,0.6368769850991238,0.3363970747607772,0.7153008153887029,0.5083140764638455
7.9,1.0003134163665028,0.9090229831104636,0.9123567580684543,0.8092677390633226,0.131319329767916,0.08792013717998087,0.21631421515508903,0.10790580483436099,1.9761221144596637,1.396470090336675,1.1832123425258048,1.5104733611948113,0.6404095033991409,0.3385880077081355,0.7160435858224375,0.5110181235622897
7.933333333333334,0.9984118202220806,0.9074529140580466,0.9102213055102729,0.8076754172769662,0.1320651279480215,0.08856707459595434,0.2174757951903273,0.1085785042605053,1.9720716297087753,1.3934296925147924,1.1767595781436866,1.506163639317441,0.6438942439352136,0.3407828531108114,0.7167546744375136,0.5136960173615752
7.966666666666667,0.9965108040680174,0.9058727148194056,0.9080845733221168,0.8060827327275393,0.13280553732633404,0.08920911010760055,0.21863094977335493,0.10924710044494167,1.968040745685074,1.3904195609863395,1.1703483167156417,1.5018743352413788,0.6473296030249042,0.3429806741211579,0.7174333133410044,0.5163470175920839
8.0,0.9946106223677517,0.9042827896688921,0.9059467598577736,0.8044898277865286,0.13354056695812394,0.08984620773546469,0.21977968250710844,0.10991158916744985,1.9640310380546662,1.387439478953,1.1639795469876097,1.4976061644649223,0.6507140707580867,0.3451805434569047,0.7180787832291117,0.5189704129093565
8.033333333333333,0.9927115155652583,0.90268353201802,0.9038080542128655,0.8028968359871141,0.1342702280273598,0.09047833419024283,0.2209219984104503,0.11057196865240008,1.960044095824595,1.3844892783168217,1.1576542651048962,1.4933598463748154,0.6540462316792327,0.3473815450375731,0.7186904141242852,0.5215655219883283
8.066666666666666,0.990813710062885,0.9010753241332593,0.9016686361198559,0.8013038819073804,0.1349945338162936,0.09110545886878306,0.22205790392771763,0.11122823957405018,1.9560815167167849,1.3815688379746465,1.151373471068747,1.4891361030342531,0.6573247651561234,0.34958277550809097,0.7192675859071898,0.5241316944852402
8.1,0.9889174182376917,0.899458536898625,0.8995286758713936,0.7997110810913645,0.13571349966967997,0.09172755384464441,0.22318740693422856,0.11188040505106073,1.952144902530061,1.378678081995202,1.1451381651718149,1.484935657938048,0.6605484454478601,0.3517833456495225,0.7198097286528483,0.5266683118679153
8.133333333333333,0.987022838492655,0.8978335296229725,0.8973883342709945,0.7981185400068633,0.13642714295402275,0.0923445938534654,0.2243105167378778,0.11252847063060799,1.948235854499349,1.375816977685613,1.138949344425291,1.4807592347346918,0.6637161414852218,0.35398238167725177,0.7203163227809919,0.529174788115825
8.166666666666666,0.9851301553432728,0.8962006498899718,0.8952477626105666,0.7965263560395336,0.13713548301199377,0.09295655627328321,0.22542724407708914,0.11317244426266017,1.9443559686619059,1.372985533554199,1.1328079989895292,1.4766075559153093,0.6668268163774578,0.3561790264273794,0.7207868990303747,0.5316505702918566
8.2,0.9832395395361072,0.8945602334506108,0.8931071026726539,0.7949346175223154,0.13783854111261312,0.09356342110012791,0.22653760111505208,0.11381233626490565,1.940506831240663,1.3701837971769864,1.1267151086210934,1.4724813414704412,0.6698795266599803,0.3583724404326749,0.7212210382676704,0.5340951389882124
8.233333333333333,0.9813511481985232,0.8929126041563702,0.8909664867570313,0.7933434037989929,0.1385363403973219,0.09416517091912675,0.22764160143049525,0.11444815927890328,1.936690014056003,1.3674118529760693,1.120671639148256,1.4683813075159693,0.6728734212976897,0.3605618028897676,0.7216183711407054,0.5365080086495001
8.266666666666667,0.9794651250173833,0.8912580739322572,0.8888260377303041,0.7917527853213487,0.13922890582248407,0.09476179087139462,0.22873926000511183,0.11507992821810932,1.9329070699765372,1.3646698199177096,1.1146785389874705,1.4643081648901985,0.6758077404595121,0.36274631251964534,0.7219785775869826,0.5388887277763377
8.3,0.9775816004450029,0.8895969427879517,0.8866858690973038,0.7901628237775561,0.13991626409865635,0.09535326861709305,0.22983059320797292,0.11570766020833469,1.929159528421154,1.3619578491391218,1.1087367357127884,1.4602626177247555,0.6786818140793025,0.36492518832400384,0.7223013862073929,0.5412368790136368
8.333333333333334,0.9757006919304648,0.8879294988653103,0.8845460850931923,0.7885735722513496,0.1405984436269816,0.09593959429485459,0.23091561877689262,0.1163313745214362,1.9254488909240322,1.3592761215123814,1.1028471326902511,1.456245361992167,0.6814950602189346,0.36709767024015755,0.7225865735156455,0.5435520791275782
8.366666666666667,0.973822504174707,0.8862560185214988,0.8824067807953353,0.7869850754096541,0.1412754744332612,0.09652076047800458,0.2319943557971986,0.11695109250274639,1.9217766267745315,1.3566248451548464,1.0970106057887643,1.4522570840338624,0.6842469832492677,0.3692630196977598,0.7228339630735309,0.5458339788762067
8.4,0.9719471294074855,0.8845767664446587,0.8802680422535561,0.7853973697177096,0.1419473880998813,0.0970967621278507,0.23306682467799192,0.11756683749308178,1.9181441687447671,1.3540042528951879,1.0912280001787118,1.4482984590726917,0.6869371718648212,0.37142052008070436,0.7230434245220907,0.5480822627784729
8.433333333333334,0.9700746476839928,0.8828919958016028,0.8781299466376995,0.7838104836790298,0.14261421769624058,0.09766759654438,0.23413304712622657,0.11817863474591495,1.9145529089165403,1.3514145997045066,1.0855001272291744,1.4443701497142125,0.6895652969475066,0.3735694770978958,0.723214872518511,0.5502966487870806
8.466666666666667,0.9682051271997788,0.8812019484149236,0.8759925624022137,0.7822244380994325,0.14327599770790417,0.09823326331473738,0.23519304611875444,0.11878651134045055,1.9110041946204566,1.3488561601019267,1.0798277615140324,1.4404728044416812,0.6921311092952036,0.37570921906674537,0.7233482655884805,0.5524768878706492
8.5,0.9663386246227765,0.8795068549679295,0.8738559494653558,0.7806392463720953,0.1439327639649401,0.09879376425973352,0.2362468458726288,0.11939049609130016,1.907499324499209,1.346329225544399,1.0742116379368443,1.4366070561099178,0.694634437230317,0.3778390971136064,0.7234436049032039,0.5546227635109279
8.533333333333333,0.9644751854390125,0.8778069352354296,0.871720159403006,0.7790549147829842,0.14458455356981692,0.09934910337878275,0.2372944718139615,0.11999061945542525,1.904039544706808,1.343834101810016,1.068652448983817,1.432773520443493,0.6970751841030725,0.37995848529524506,0.7235009329903438,0.5567340911208608
8.566666666666666,0.962614844312294,0.8761023983380148,0.8695852356560791,0.7774714428331083,0.1452314048251882,0.09989928679359122,0.2383359505453965,0.12058691343696946,1.900626045255846,1.3413711063844511,1.0631508421134548,1.4289727945446729,0.6994533257045558,0.3820667806459468,0.7235203323875327,0.5588107173896273
8.6,0.9607576254546862,0.874393443018637,0.8674512137498416,0.77588882357725,0.14587335716195132,0.10044432269077393,0.23937130981267352,0.12117941149070333,1.8972599565236268,1.3389405658597886,1.0577074172909673,1.4252054554170392,0.7017689076032797,0.384163403154581,0.7235019242469062,0.5608525195606338
8.633333333333333,0.9589035430073785,0.8726802579384516,0.8653181215248806,0.7743070439757498,0.14651045106787564,0.10098422126390433,0.2404005784702368,0.12176814842459881,1.8939423459284745,1.336542813355111,1.0523227246748026,1.421472058510816,0.7040220424192855,0.3862477956762607,0.723445866898761,0.5628594046486023
8.666666666666666,0.9570526014294849,0.8709630219909511,0.8631859793783706,0.772726085258196,0.14714272801710146,0.10151899465507885,0.24142378644640933,0.12235316030223765,1.8906742147861701,1.3341781859675816,1.0469972624620707,1.4177731362956183,0.7062129070488483,0.3883194237833527,0.7233523543819838,0.5648313086019366
