Time (h),BA_modelA-strongVM_PVS_concentration_mmol_l,BA_modelA-strongVM_outer_concentration_mmol_l,BA_modelB2-100_PVS_concentration_mmol_l,BA_modelB2-100_outer_concentration_mmol_l,MCA-R_modelA-strongVM_PVS_concentration_mmol_l,MCA-R_modelA-strongVM_outer_concentration_mmol_l,MCA-R_modelB2-100_PVS_concentration_mmol_l,MCA-R_modelB2-100_outer_concentration_mmol_l,MCA-L_modelA-strongVM_PVS_concentration_mmol_l,MCA-L_modelA-strongVM_outer_concentration_mmol_l,MCA-L_modelB2-100_PVS_concentration_mmol_l,MCA-L_modelB2-100_outer_concentration_mmol_l,ACA-A2_modelA-strongVM_PVS_concentration_mmol_l,ACA-A2_modelA-strongVM_outer_concentration_mmol_l,ACA-A2_modelB2-100_PVS_concentration_mmol_l,ACA-A2_modelB2-100_outer_concentration_mmol_l,ACA-A3_modelA-strongVM_PVS_concentration_mmol_l,ACA-A3_modelA-strongVM_outer_concentration_mmol_l,ACA-A3_modelB2-100_PVS_concentration_mmol_l,ACA-A3_modelB2-100_outer_concentration_mmol_l
6.166666666666667,0.008741410414044028,0.12944380504871988,0.06734480428763567,0.07322430235712875,0.2514643620410761,2.933624997745398,0.5706808407873113,0.6567206589094621,0.673760006656319,2.9880089539954255,1.0986236802885956,1.113564439655078,2.259241101689632,3.921365523163637,5.102592781258345,5.306731457299856,3.7479427629288287,6.458387849898611,8.104175565569406,8.152209452323346
6.2,0.00861844143037538,0.12751731942900835,0.06706472788511716,0.07291561514869159,0.24303080777264788,2.8837827553858655,0.5547780846609982,0.6392777317864939,0.6503172796778262,2.9157169544546133,1.049528596730741,1.063848692122817,2.2084792779922235,3.8643629608447356,4.962843217051272,5.166172375170803,3.695697298242837,6.44657036785772,7.909135940352132,7.9567486837249595
6.233333333333333,0.00850098190769645,0.12567922024982353,0.06678301633192853,0.07260530864775326,0.23499909018564988,2.8349095545872682,0.5397360941633506,0.6227332872688915,0.6278954506898069,2.8451821542974387,1.0029641675745,1.01669321741024,2.1590421554127657,3.807609933131249,4.826842607729799,5.029174388677612,3.6440094256385818,6.432914107399502,7.716494709908572,7.763631001102001
6.266666666666667,0.008388592834131632,0.1239225837963186,0.06649750148279199,0.07229103026985081,0.22734774110110054,2.78699509971203,0.5254996945148025,0.6070312073289205,0.6064465675404287,2.776376762498682,0.9587971755353437,0.971963419309618,2.110897205691922,3.751137821545309,4.694542700767923,4.895704100830654,3.592872474169245,6.417409990830441,7.526433152537886,7.573042180070637
6.3,0.008280873226073125,0.12224107935510688,0.0662062734521771,0.07197070734768789,0.22005644312427658,2.740028146251885,0.5120170478180146,0.5921187169739098,0.5859247879084878,2.709271934031092,0.9169015109303861,0.9295318656737198,2.0640119575229683,3.694976327627018,4.565890251955881,4.765722434212233,3.542278989570096,6.400051372868088,7.33911418985098,7.3851495282308655
6.333333333333333,0.008177456815140413,0.1206289176859728,0.06590766461608902,0.07164252979104008,0.21310597288021105,2.6939966114698977,0.4992394629662731,0.5779461967544297,0.5662863176526446,2.6438379483713312,0.877157791089925,0.8892779073424274,2.0183541075828506,3.639153532448741,4.440827685898491,4.639185296144084,3.492220937643828,6.380834252339068,7.154683134438479,7.2001026187367385
6.366666666666666,0.008078009033505524,0.11908080412929282,0.0656002344470631,0.07130493364872593,0.2064781463966681,2.648887677865952,0.48712121633977445,0.5644670056410909,0.547489346842783,2.580044371886567,0.8394529955111706,0.851087312429626,1.9738916171470624,3.5836959528060266,4.319293706466035,4.516044197392995,3.4426898871581333,6.359757456062673,6.9732684627320305,7.018034051089724
6.4,0.007982224269523181,0.11759189591535149,0.06528275509024913,0.0709565854731344,0.20015576663320453,2.6046878896892784,0.47561938274282406,0.5516373137732451,0.529493984131879,2.5178602051954435,0.8036801172933496,0.8148519165839734,1.9305927955479245,3.5286285943533975,4.201223859137994,4.396246825840478,3.39367717308512,6.336822794566748,6.794982605888978,6.839060231893117
6.433333333333334,0.007889823368288126,0.11615776328281222,0.06495419760277057,0.07059636740324599,0.19412257314278583,2.561383242739735,0.4646936760408619,0.5394159445839661,0.5122621900492508,2.4572540165615537,0.7697378311260668,0.780469289560413,1.888426371666772,3.473975001952827,4.086551047341497,4.2797375767447114,3.34517404108375,6.312035189575068,6.619922752112116,6.663282168877945
6.466666666666667,0.0078005513541738744,0.11477435405089215,0.06461371879126755,0.07022336289583055,0.18836319384207376,2.5189592677138024,0.45430629896622704,0.527764225811223,0.49575770972512795,2.398194062336568,0.7375301778796969,0.7478424182075948,1.847361554579895,3.4197573074978296,3.9752060050026876,4.166458041379198,3.297171774181316,6.285402773478163,6.448171654394443,6.490786272082187
6.5,0.007714175354610576,0.11343796132361497,0.06426064859378063,0.0698368430466526,0.18286309885777124,2.477401107361831,0.44442180157495587,0.5166458489143745,0.4799460054917282,2.3406483954254442,0.7069662656626841,0.7168794057846396,1.807368084406887,3.3659962754673978,3.867117727605632,4.056347455948294,3.249661802649641,6.256936961251494,6.279798438248271,6.321645156629292
6.533333333333333,0.007630482706354707,0.11214519403518679,0.06389447796200408,0.06943625345417874,0.17760855640910947,2.4366935877305074,0.43500694785297617,0.5060267364273314,0.4647941897471495,2.2845849626987245,0.6779599870611529,0.687493187364219,1.7684162743394658,3.3127113464523696,3.7622138640948743,3.949343112759075,3.202635798097862,6.22665249551402,6.114859404533408,6.15591844210417
6.566666666666666,0.0075492792273090595,0.11089295007333227,0.0635148472085316,0.06902120158756209,0.17258659068055146,2.396821283768956,0.42603058998826215,0.49587491679438506,0.45027095841493836,2.229971692227848,0.6504297521569561,0.6596012609533147,1.7304770447593902,3.2599206788827426,3.6604210719692283,3.8453807356768306,3.156085752818002,6.194567465626419,5.953398823036695,5.99365354406067
6.6,0.007470387638584881,0.10967839174260406,0.06312153479113053,0.06859144462868533,0.1677849416339058,2.3577685795788796,0.41746354984530626,0.4861604062512141,0.43634652528386814,2.1767765711695697,0.6242982368271518,0.6331254338643139,1.6935219502866403,3.2076411891687466,3.561665337900221,3.744394821911735,3.1100040454231115,6.16070330191047,5.795449712971379,5.834886453710196
6.633333333333334,0.007393646122974829,0.10849892335246253,0.06271444651240274,0.06814687776487122,0.16319202670517705,2.3195197235887517,0.4092785071992347,0.47685509733156073,0.4229925574688653,2.12496771507572,0.5994921457573712,0.6079915837935891,1.6575232005338472,3.155888590451522,3.4658722661729287,3.6463189521810513,3.064383493812285,6.125084746229692,5.641034607056634,5.679642502334379
6.666666666666667,0.007318907007340051,0.10735217073554626,0.06229360511851634,0.06768752291461885,0.15879690432849194,2.282058878929887,0.40144989430861977,0.46793265359906316,0.410182112194832,2.0745134293551226,0.5759419895503445,0.584129434009159,1.6224536752805392,3.1046774301415394,3.372967337193379,3.551086071268082,3.019217396483225,6.08773980030596,5.490166296303654,5.527937107432479
6.7,0.007246035557620382,0.10623596252019908,0.061859140285109145,0.0672135178734926,0.1545892392272355,2.2453701692881856,0.39395379642822737,0.4593684102234206,0.3978895750699707,2.025382263566202,0.5535818752760788,0.561472342010435,1.5882869347212407,3.054021126404962,3.2828761382387897,3.458628740959318,2.974499563192519,6.048699653257994,5.3428485530727805,5.379776498055562
6.733333333333333,0.007174908876265056,0.10514831299817763,0.06141127898205533,0.06672510587116656,0.15055926941100087,2.2094377205000177,0.38676785788526225,0.4511392800401407,0.3860905999838364,1.9775430591717909,0.5323493097892755,0.5399571009988221,1.5549972253851603,3.00393200374013,3.1955245685474982,3.3688793672880926,2.930224335937376,6.007998589936422,5.199076830375559,5.235158417192662
6.766666666666667,0.007105414892863882,0.10408740644369574,0.06095033621163943,0.06622262553370527,0.14669777481602114,2.174245698154099,0.3798711933649134,0.4432236647533214,0.3747620507373934,1.9309649913424038,0.512185015130209,0.5195237534857006,1.522559482272033,2.954421327768746,3.1108390207573273,3.2817704039486277,2.8863866012011843,5.965673881696518,5.058838935775872,5.094072799458996
6.8,0.007037451439645186,0.1030515827537181,0.06047670611686909,0.06570650124752042,0.14299604752632464,2.1397783414536318,0.3732443040729426,0.43560137096102725,0.3638819444875643,1.885617605350832,0.49303275532547597,0.5001154163620343,1.4909493276988106,2.9054993393492716,3.0287465406066802,3.1972345336719727,2.842981794369827,5.921765661295688,4.922115678594932,4.956502422691909
6.833333333333333,0.00697092540430601,0.10203932429184086,0.05999085345826169,0.06517723392317341,0.13944586351286312,2.106019993584643,0.3668689984645186,0.42825353070263544,0.35342939706685983,1.8414708480595754,0.4748391739130068,0.4816781167597083,1.460143067305299,2.8571752881037193,2.9491749667138123,3.1152048292761534,2.800005897186837,5.87631678362898,4.7888814894463465,4.822423532387362
6.866666666666666,0.006905751953360857,0.10104924382930341,0.05949330545852829,0.06463539215836447,0.13603945582825377,2.0729551288274153,0.36072831724934645,0.42116252624691053,0.34338457021941154,1.7984950949634286,0.4575536415299589,0.464160638047143,1.430117683623384,2.809457465433668,2.8720530521484546,3.0356148960195464,2.757455429074149,5.829372674023721,4.659105011420252,4.691806438208036
6.9,0.006841853819844574,0.10008007348679467,0.05898464401522002,0.06408160380014062,0.1327694891954761,2.040568376638477,0.3548064624032533,0.41431191885837265,0.33372862077785975,1.7566611732125215,0.44112811292129067,0.4475143753193914,1.4008508275742084,2.762353237086943,2.797310569407608,2.9583989968000806,2.715327433101774,5.780981165805545,4.5327496625000245,4.564616082064912
6.933333333333334,0.0067791606497902895,0.09913065458983913,0.058465498281663815,0.06351654790663286,0.1296290359298359,2.0088445429207935,0.3490887299356704,0.4076863812976518,0.32444365179086043,1.7159403810063547,0.4255169927497826,0.43169319976463416,1.37232080822036,2.7158690753232104,2.7248784003052915,2.8834921616552163,2.673619457345047,5.7311923288235525,4.4097741690326355,4.44081257751776
6.966666666666667,0.0067176084024302965,0.09819992835877692,0.057936537616451414,0.06294094710856295,0.1266115531347009,1.977768628689811,0.3435614461808309,0.4012716338288835,0.3155126655982576,1.6763045037167492,0.41067700961409975,0.416653331313771,1.3445065810657717,2.6700105907145657,2.654688612185372,2.810830282929574,2.632329532322422,5.680058290584476,4.290133070285236,4.320351720457582
7.0,0.006657138799542727,0.09728692736176928,0.0573984649014176,0.0623555603704025,0.12371086111288276,1.9473258463328667,0.3382119073979299,0.3950543835237409,0.3069195188400274,1.6377258270672372,0.3965670977092949,0.40235321900675286,1.317387735164358,2.624782563606401,2.5866745217680607,2.740350197389793,2.5914561451608256,5.627633051595112,4.173777194307425,4.20318547122708
7.033333333333333,0.006597698819794229,0.0963907676659482,0.05685201022749848,0.06176117615047654,0.12092112293706084,1.9175016336493698,0.33302832248193115,0.3890222666673604,0.2986488793757746,1.6001771476680733,0.3831482855933207,0.3887534285377826,1.2909444792694644,2.580188975254007,2.5207707478452464,2.6719897564804396,2.550998211089568,5.573972296451307,4.060654105481877,4.089262408504416
7.066666666666666,0.006539240234314028,0.09551064162785644,0.05629792494714734,0.06115860595852937,0.11823682512427434,1.888281665849079,0.3279997586021288,0.38316379408617446,0.2906861850836695,1.563631781179782,0.37038359155299116,0.3758165364708358,1.265157627229635,2.5362330386419276,2.456913253947696,2.6056878858312684,2.510955042818197,5.519133202141735,3.9507085242875095,3.978528155422888
7.1,0.006481719180081298,0.09464581126975487,0.05573697609114457,0.06054867830836145,0.11565275936123166,1.859651865675875,0.3231160895999887,0.3774682992314995,0.2830176045011214,1.5280635683537969,0.3582379250930085,0.36350703064669837,1.2400085828120353,2.492917228985567,2.395039382019104,2.5413846350452713,2.471326318308776,5.463174244956639,3.8438827199201646,3.8709257785255264
7.133333333333334,0.006425095768020047,0.0937956021932723,0.05516994114670783,0.05993223306213938,0.11316400522896775,1.8315984118146746,0.31836794699118465,0.371925888865634,0.27562999926404547,1.4934468791762867,0.34667799410168965,0.35179121633242205,1.2154793241128354,2.4502433139082984,2.335087878047987,2.479021218719329,2.432112047409158,5.406155007308036,3.7401168765174946,3.766396160260806
7.166666666666667,0.006369333722976876,0.09295939798628203,0.05459760319282405,0.059310116161913624,0.11076591387721062,1.8041077457296497,0.31374667342914725,0.36652739620920144,0.2685108882971642,1.4597566153205348,0.3356722172766137,0.34063712769345117,1.1915523876938947,2.4082123832819926,2.2769989105289867,2.418540049575074,2.393312537771081,5.3481359856789705,3.6393494338189423,3.6648783458149436
7.2,0.006314400053010128,0.0921366350828693,0.05402074638771244,0.058683174742787954,0.10845409260067006,1.7771665770726457,0.3092442784988676,0.36126433641955236,0.26164841370429265,1.426968211094183,0.3251906414223008,0.33001444419740167,1.168210852566987,2.3668248787145623,2.2207140825501037,2.3598847645070204,2.3549283604356903,5.289178400827229,3.541517403159699,3.5663098651491105
7.233333333333333,0.006260264745647354,0.09132679803983972,0.053440151802317336,0.05805225262108827,0.10622439027132373,1.7507618877917945,0.3048533967201701,0.3561288642802242,0.2550313083048617,1.3950576330501796,0.3152048632600056,0.3198944115863634,1.145438324130498,2.3260806226647035,2.1661764382320214,2.3030002442882753,2.3169603154293403,5.2293440112745815,3.4465566597507684,3.47062703116773
7.266666666666667,0.0062069004889734455,0.09052941519644994,0.05285659359273996,0.057418186149811506,0.10407288358263862,1.7248809350617156,0.3005672476492409,0.35111373399079004,0.2486488647609561,1.364001378414213,0.30568795541664256,0.31024976708147894,1.1232189181488277,2.2859788471614175,2.1133304641798296,2.2478326276113276,2.2794093976746446,5.168694931016892,3.3544022122372796,3.377765214988159
7.3,0.006154282415597423,0.08974405468696196,0.052270835503568605,0.05678180043260797,0.10199586406350937,1.6995112531484267,0.29637959797589675,0.3462122609549401,0.24249090623778383,1.3337764724667938,0.29661439628561714,0.30105466850931767,1.1015372448515106,2.2465182221040636,2.062122086546122,2.194329320082394,2.242276763485563,5.107293452294883,3.2649884505549958,3.2876590993139736
7.333333333333333,0.006102387867713083,0.08897032077825183,0.05168362769317379,0.05614390588658681,0.09998982582151883,1.6746406543142112,0.2922847255219532,0.34141828547236175,0.23654775853969068,1.304360465004739,0.28796000347683454,0.29228462706410285,1.0803783932172761,2.2076968831175434,2.0124986642474427,2.1424389987327292,2.2055636978811517,5.045201874170528,3.178249373122318,3.200242910934816
7.366666666666666,0.0060511961816197045,0.08820785050708244,0.051095703871209215,0.05550529514334175,0.09805145397691806,1.6502572288601514,0.2882773850531521,0.33672613824696884,0.23081022366348236,1.275731425994599,0.2797018705963686,0.2839164434431208,1.0597279154977048,2.169512458936631,1.9644089788234302,2.092111612558927,2.1692715829203735,4.98248233756078,3.0941187944125423,3.115450633386706
7.4,0.006000688490205489,0.08745631059379447,0.05050777873781055,0.05486674027678655,0.09617761375047498,1.6263493443968824,0.28435277582348367,0.33213060763032554,0.2252695547108934,1.2478679405194866,0.2718183071181298,0.2759281471145965,1.039571812025746,2.131962098293537,1.917803221379281,2.043298379556646,2.1334018672301447,4.919196667289762,3.012530533950575,3.03321620080899
7.433333333333334,0.005950847542019597,0.08671539461111137,0.049920545713319844,0.05422899034567349,0.09436534017005371,1.6029056444273218,0.28050651077643024,0.32762690852473536,0.21991743210245357,1.2207491031106266,0.2642887811303878,0.268298938497943,1.0198965163460356,2.0950424962831766,1.8726329770075636,1.9959517806680613,2.0979560368706105,4.855406221632556,2.9334185877700545,2.9534736740287113
7.466666666666667,0.005901657535670296,0.08598482038850949,0.049334674946787824,0.05359276923804596,0.09261182836244825,1.5799150463187182,0.2767345873327441,0.32321065287551404,0.214745941035719,1.194354511545794,0.2570938647591832,0.2610091338555934,1.0006888806965886,2.058749920181515,1.8288512070443228,1.9500255510227067,2.062935587655457,4.7911717497398545,2.8567172833525496,2.8761573998910945
7.5,0.005853103968387628,0.08526432763419182,0.048750811591021875,0.052958773804355756,0.09091442439860911,1.5573667387352892,0.2730333596988611,0.3188778216864358,0.20974755013179464,1.168664260188469,0.25021518208850185,0.2540401127136019,0.9819361618649451,2.023080234693566,1.7864122294770015,1.9054746688139022,2.0283419990209253,4.726553257252194,2.782361419050573,2.801202154837248
7.533333333333333,0.005805173497680685,0.08455367575814464,0.048169574331554756,0.05232767226555244,0.08927061666196136,1.5352501785970152,0.26939951263404543,0.3146247384963201,0.20491509121524576,1.1436589329340052,0.24363535941364223,0.24737426764489195,0.963626007436174,1.988028926609101,1.7452716977875005,1.8622553421187118,1.9941767095149354,4.661609880336934,2.710286388971794,2.728543273707547
7.566666666666666,0.0057578538151025595,0.0838526418810623,0.047591554156609046,0.05170010288212903,0.08767802771101861,1.5135550876247874,0.2658300366178524,0.31044804425822875,0.20024174017383728,1.1193195958222852,0.23733797767948536,0.24099495626446343,0.9457464424451474,1.953591128845853,1.705386578482655,1.8203249939379145,1.960441093957487,4.5963997683097695,2.640428294273619,2.658116764722663
7.6,0.005711133531211636,0.08316101901510935,0.04701731335491973,0.05107667286988114,0.08613440660894842,1.4922714485270803,0.2623222043625955,0.30634467356584855,0.19572099884601377,1.0956277893701578,0.23130752696945112,0.23488645530008556,0.9282858564412072,1.9197616438618823,1.6667151275362106,1.7796422457038414,1.9271364423050337,4.530979974936097,2.5727240417860306,2.5898594115642566
7.633333333333334,0.005665002070886521,0.08247861440356828,0.046447384728152255,0.050457957548003377,0.08463762169413944,1.4713895008786002,0.2588735486181904,0.3023118321743415,0.19134667788561915,1.0725655206713944,0.22552936292381504,0.229033916615046,0.9112329909695865,1.8865349664208173,1.6292168659409074,1.7401668994778428,1.8942639402349009,4.465406358446283,2.507111430846832,2.5237088634448614
7.666666666666667,0.005619449578214538,0.0818052480074012,0.045882271004609745,0.04984449970510128,0.08318565376715813,1.4508997367369756,0.25548184121912965,0.2983469757653498,0.1871128805550196,1.0501152553068627,0.21998966497784023,0.22342332507145612,0.894576927470758,1.8539053056958092,1.5928525545463028,1.7018599190354788,1.8618246514509265,4.399733490242133,2.44352922919789,2.459603714021857
7.7,0.00557446683023084,0.08114075112764803,0.045322444440957024,0.049236809168736025,0.08177658967076543,1.4307928960394396,0.25214507332540337,0.2944477899079268,0.1830139873995181,1.028259909103097,0.21467539632088573,0.21804145813346051,0.8783070755961547,1.8218666067001958,1.5575841683372724,1.664683410016059,1.829819501698188,4.334014572220676,2.3819172387540126,2.3974835699743173
7.733333333333333,0.005530045158837386,0.08048496515339991,0.04476834659879371,0.04863536256423491,0.08040861624089102,1.411059961817639,0.24886143681100567,0.2906121711690194,0.17904464175771315,1.0069828397733513,0.2095742654873585,0.21287584711955287,0.8624131619363636,1.7904125710351202,1.5233748702895582,1.628600599293776,1.7982492644630022,4.268301362594649,2.3222163520182613,2.3372891100243534
7.766666666666667,0.005486176380278862,0.07983774042583196,0.04422038828308193,0.048040603248688585,0.07908001460763456,1.3916921552651667,0.24562930675525527,0.2868382093287445,0.1751997360642378,0.9862678384715471,0.2046746894991249,0.2079147400220815,0.846885219156001,1.759536676946505,1.4901889849221515,1.5935758137102036,1.7671145483241353,4.202644110047618,2.2643685998792735,2.278962135146729
7.8,0.005442852731596466,0.07919893520946342,0.043678949629664114,0.04745294140630821,0.07778915482648234,1.3726809306890968,0.24244722499357363,0.28312417065714207,0.1714743989031116,0.9660991212862405,0.19996575848685683,0.203147065820025,0.8317135755278281,1.7292321986859955,1.4579919716514194,1.5595744582922118,1.7364157859122828,4.1370914960247145,2.208317191487636,2.222445610672547
7.833333333333333,0.005400066813520789,0.07856841476243882,0.04314438032939353,0.046872754291626885,0.07653449082099367,1.3540179703737767,0.23931388468560869,0.2794684822103603,0.16786398277172038,0.9464613206987375,0.19543720172481238,0.19856240021826632,0.8168888448573909,1.6994922251725881,1.4267503980387022,1.5265629940652388,1.706153224427382,4.071690584927746,2.154006546870251,2.167683700954752
7.866666666666666,0.0053578115393021685,0.07794605049820025,0.04261699997673227,0.04630038660739131,0.07531455561922822,1.335695179382296,0.236228115859714,0.2758697171053728,0.1643640525172131,0.9273394770268382,0.19107935501979337,0.19415093275296244,0.8024019167884024,1.670309677953725,1.3964319130113796,1.494508915559215,1.6763269176568858,4.0064867819555445,2.1013823229037625,2.1146217972255643
7.9,0.005316080089011022,0.07733171923145069,0.04209709853104728,0.04573615100439771,0.07412795686715028,1.3177046803184533,0.23318887189381035,0.27232658073337024,0.16097037440884857,0.9087190298732808,0.1868831294005551,0.1899034352082494,0.788243947478264,1.6416773284665973,1.3670052201269753,1.4633807280931654,1.646936719432965,3.9415237983068336,2.050391433231057,2.0632065392389842
7.933333333333334,0.005274865868872482,0.0767253025017968,0.041584936879244645,0.04518032869097036,0.07297337260316539,1.3000388080696381,0.23019521689358338,0.2688378978729107,0.1576789058115359,0.8905858095958195,0.18283998105879987,0.18581123129449117,0.774406350632508,1.6135878146023173,1.338440050940719,1.4331479249144317,1.6179822784623614,3.8768436234430967,2.0009820626686703,2.013385831255158
7.966666666666667,0.005234162475228841,0.07612668596891195,0.04108074748882261,0.044633170140259526,0.07184954727881704,1.2826901045488415,0.2272463139298384,0.2654026006648021,0.15448578542748578,0.8729260288139233,0.17894188249713996,0.18186616754263502,0.7608807888864983,1.586033656577339,1.3107071385288613,1.4037809642594978,1.5894630344593697,3.8124865040931755,1.9531036766176668,1.965108852888167
8.0,0.005193963662750595,0.07553575887347773,0.0405847351408881,0.04409489588403825,0.07075528801149908,1.265651313451973,0.22434141409765324,0.2620197174115195,0.15138732407451655,0.8557262739653674,0.17518129484310865,0.1780605853730236,0.747659165522413,1.5590072721182293,1.2837781912129322,1.3752512463954696,1.561378215510023,3.7484909296687046,1.9067070259566177,1.918326065304616
8.033333333333333,0.0051542633165421676,0.07495241355855063,0.04009707773316446,0.04356569738220191,0.0696894610558251,1.2489153750448068,0.22147984636075074,0.2586883621647559,0.1483799959711398,0.838973496924431,0.17155114129148413,0.17438729430028846,0.7347336165093966,1.5325009909674079,1.2576258665238789,1.3475310906941707,1.5337268365939483,3.684893623750476,1.861744147862468,1.8729892132273565
8.066666666666666,0.005115055427812006,0.07437654504636139,0.039617927143514704,0.043045737957712465,0.06865098848104038,1.232475420992166,0.21866100814528108,0.25540772506547854,0.14546043050007476,0.8226550066920186,0.16804478163991823,0.1708395462387574,0.722096502854681,1.5065070687189124,1.2322237454395752,1.320593712784609,1.506507699189437,3.621729541299536,1.8181683629737075,1.8290513231670726
8.1,0.005076334072798743,0.07380805066588923,0.03914741014501134,0.04253515378727856,0.06763884504256736,1.2163247692403982,0.21588435664795394,0.2521770634016208,0.1426254044233174,0.8067584611667847,0.1646559878851741,0.1674110108751967,0.7097404032535378,1.4810176999945732,1.2075463069243992,1.2944132018240424,1.4797193918870004,3.5590318712434192,1.7759342692801852,1.7864666982740758
8.133333333333333,0.00503809339466573,0.07324682972686795,0.038685629364094566,0.04203405493861629,0.06665205523644456,1.2004569189627814,0.2131494008242126,0.2489956933492933,0.139871834523306,0.7912718590052111,0.16137892084922592,0.1640957520777212,0.6976581070260338,1.4560250309721496,1.1835689027954506,1.2689644979230201,1.4533602919369577,3.496832044086994,1.734997733095321,1.7451909101737557
8.166666666666666,0.005000327588095543,0.07269278323617173,0.03823266427387341,0.041542526445691216,0.06568969052604916,1.1848655455761787,0.210455694022899,0.2458629823641539,0.13719677064608754,0.7761835315775935,0.1582081078060863,0.16088820531138717,0.6858426073287467,1.4315211712780693,1.1602677329363622,1.2442233697554754,1.4274285676573846,3.4351597441987205,1.6953158774392854,1.7051807881216385
8.2,0.0049630308863342154,0.07214581365280417,0.03778857221513479,0.04106062941389429,0.0647508667310938,1.1695444958361039,0.20780282723462015,0.2427783421903387,0.1345973891236936,0.761482135025984,0.1551384210815616,0.15778315603236248,0.6742870946298369,1.4074982052583538,1.137619820876527,1.220166392381213,1.4019221816299492,3.374042926426421,1.656847068136035,1.6663944057879359
8.233333333333333,0.00492619755045189,0.07160582467796942,0.037353389438129686,0.04058840214765223,0.06383474156945265,1.154487783016275,0.20519042292181072,0.2397412224551329,0.1320709865541828,0.7471566424293395,0.15216505759920912,0.15477571903370282,0.6629849504361601,1.383948202642171,1.1156029897508537,1.196770925304775,1.376838894612759,3.3135078367018878,1.6195508979027986,1.628791065956847
8.266666666666667,0.004889821860602718,0.07107272107694593,0.03692713215870332,0.04012586129350993,0.0629405123429072,1.1396895821777633,0.20261812939927631,0.23675110481834677,0.1296149739189978,0.7331963360803836,0.14928351934663167,0.151861318716659,0.6519297412614166,1.360863228613166,1.0941958386528225,1.1740150907918077,1.352176270101232,3.2535790363002857,1.5833881686877858,1.5923312834026968
8.3,0.004853898109081826,0.07054640852971042,0.03650979762282132,0.0396730029922497,0.062067413758408074,1.1251442255319692,0.2000856157348183,0.23380749764616787,0.12722687101842084,0.7195907998780624,0.14648959473692041,0.14903567026215886,0.6411152128246836,1.3382353533043536,1.0733777193915854,1.151877752461444,1.327931679470194,3.1942794294284873,1.5483208724904547,1.5569767661831502
8.333333333333334,0.00481842059499148,0.0700267935074716,0.03610136517401866,0.03922980403412485,0.06121471587692645,1.1108461979008617,0.19759256714037235,0.2309099311800846,0.12490430120699375,0.7063299118388671,0.14377934084057056,0.14629476167765393,0.6305352844690424,1.3160566607328856,1.0531287136620886,1.1303384941710064,1.304102307632793,3.1356302938257072,1.5143121708785638,1.5226903955693534
8.366666666666667,0.00478338362034197,0.0695137831724748,0.03570179731875647,0.03879622301178263,0.06038172218242121,1.096790132277201,0.1951386808249378,0.22805795317230984,0.12264498641179528,0.6934038367297825,0.1411490664635862,0.14363483669494054,0.6201840437903879,1.2943192571914224,1.0334296106357042,1.1093775992073167,1.2806851591544173,3.0776513140700987,1.4813263733975226,1.4894362048136942
8.4,0.004748781487425425,0.06900728529862814,0.035311040785115884,0.03837220146593115,0.059567767763873285,1.0829708054868283,0.1927236622814475,0.22525112495999433,0.1204467424174448,0.680803018825143,0.13859531604776773,0.14105237849486676,0.610055741466906,1.2730152791131686,1.0142618849775102,1.0889760297971791,1.2576770647625075,3.020360617296108,1.4493289150500237,1.4571793569380924
8.433333333333334,0.004714608497312825,0.06850720821067817,0.034929027570684515,0.0379576650192677,0.05877221760374263,1.0693831339545286,0.19034722198060638,0.22248901795138407,0.11830747440262782,0.6685181747892547,0.13611485436937745,0.13854409423505898,0.6001447862800824,1.252136900427908,0.9956076752952419,1.0691154069480322,1.235074688196003,2.96377481103911,1.418286333007748,1.425886121709095
8.466666666666667,0.004680858949335687,0.06801346073983286,0.03455567597589986,0.03755252449462755,0.05799446496658281,1.0560221695744485,0.1880090724456257,0.21977121049796328,0.1162251727138141,0.6565402866862483,0.13370465201250883,0.1361069003569492,0.5904457403185189,1.2316763394265047,0.977449763023919,1.0497779906284133,1.2128745333410684,2.9079090229362223,1.388166242701759,1.395523851950685
8.5,0.00464752714142471,0.06752595219388703,0.034190891619504,0.037156677013734964,0.057233929881907945,1.0428830956856174,0.18570892568268663,0.21709728512751825,0.11419790886266995,0.6448605951182962,0.1313618715935765,0.1337379086484876,0.5809533143562072,1.2116258651514755,0.9597715517492936,1.0309466602966295,1.1910729516026912,2.852776942024839,1.3589373134243268,1.3660609593313888
8.533333333333333,0.004614607371187764,0.06704459234005751,0.03383456843313518,0.03677000707333963,0.05649005771574611,1.0299612231526831,0.18344649094288523,0.2144668261139566,0.11222383173445159,0.6334705924930013,0.12908385471339998,0.1314344130389914,0.5716623633973094,1.191977803331227,0.9425570469724724,1.0126048957849614,1.169666149464724,2.798390861393418,1.3305692435619467,1.3374668897491022
8.566666666666666,0.004582093937619124,0.0665692913988741,0.033486589632433734,0.03639238759590308,0.05576231782563253,1.0172519865516354,0.1812214727923379,0.2118794173606366,0.11030116399540646,0.6223620164204835,0.126868109613394,0.12919387710262858,0.5625678823798653,1.1727245418755503,0.9257908363173856,0.994736758545714,1.1486501961939202,2.74476172195219,1.3030327355674454,1.3097120984248363
