Time (h),CSF mean concentration (mmol/l),PAR mean concentration (mmol/l),PVS art. mean concentration (mmol/l),PVS vein mean concentration (mmol/l),PVS cont. mean concentration (mmol/l)
12.833333333333334,0.993960271614736,0.2183015646512301,1.7539191304384598,0.7921110478040942,0.5763737065101021
13.0,0.9927356750811877,0.2206604270788277,1.7384669867623797,0.7916383227696459,0.5790440377890911
13.166666666666666,0.9915933923556683,0.2230094458589997,1.7222393785037653,0.7911681718900678,0.5814138649164304
13.333333333333334,0.9905308270212433,0.22534773146897502,1.7053063258329078,0.7906831180061029,0.5834947073572133
13.5,0.989545211791544,0.22767410657711737,1.6877417414574747,0.7901640838756144,0.5853009074558442
13.666666666666666,0.9886335709417143,0.22998715990117694,1.6696221774542783,0.7895914231338125,0.5868493181932991
13.833333333333334,0.9877926903181341,0.23228530112454646,1.6510256579624898,0.7889459053149128,0.5881589217722819
14.0,0.9870190978759843,0.23456681470963875,1.6320305945513165,0.7882096154415984,0.5892504005851924
14.166666666666666,0.9863090566476299,0.23682991078653545,1.6127147853322523,0.7873667337983505,0.5901456829186357
14.333333333333334,0.9856585710469765,0.2390727717039179,1.5931545014545956,0.7864041686774216,0.590867484727466
14.5,0.9850634065191798,0.24129359326980232,1.5734236655639104,0.7853120234362442,0.591438866357575
14.666666666666666,0.9845191217806065,0.24349062013589018,1.5535931264247027,0.7840838884142247,0.59188281967239
14.833333333333334,0.9840211122607573,0.2456621751656461,1.533730032625339,0.7827169574388017,0.5922218971147231
15.0,0.9835646628757575,0.2478066829456181,1.5138973065210115,0.7812119772052029,0.5924778902389538
15.166666666666666,0.9831450079094035,0.2499226878419142,1.4941532176831076,0.7795730452592838,0.5926715615218003
15.333333333333334,0.9827573955593726,0.2520088671651557,1.4745510533780666,0.7778072783003925,0.5928224300453965
15.5,0.9823971546088026,0.2540640400941101,1.455138882152165,0.7759243768418098,0.5929486090831247
15.666666666666666,0.9820597606985662,0.2560871730286156,1.4359594055199103,0.7739361148379504,0.5930666917529428
15.833333333333334,0.9817408997941124,0.2580773820137775,1.4170498920370558,0.771855783747281,0.5931916797066429
16.0,0.9814365266513931,0.26003393281166365,1.3984421876332325,0.7696976197785237,0.5933369492159674
16.166666666666668,0.9811429163731447,0.2619562391119065,1.3801627959049017,0.7674762409757195,0.5935142488865114
16.333333333333332,0.9808567074974911,0.2638438592793149,1.3622330220422383,0.765206117597165,0.5937337234552649
16.5,0.980574935453254,0.26569649194668427,1.344669174105449,0.762901095230575,0.5940039585884671
16.666666666666668,0.9802950556366506,0.2675139706812389,1.3274828154141116,0.760573985568322,0.5943320421881858
16.833333333333332,0.9800149557865563,0.26929625788840783,1.3106810618232938,0.758236235041066,0.5947236383535794
17.0,0.979732957746615,0.27104343806877795,1.2942669176126995,0.7558976768491124,0.595183070763073
17.166666666666668,0.9794478090828421,0.27275571051241865,1.2782396436043189,0.7535663675738491,0.5957134128048791
17.333333333333332,0.9791586653569112,0.27443338149840346,1.2625951509658233,0.751248505685452,0.5963165822624081
17.5,0.9788650641352052,0.27607685606271765,1.2473264139761104,0.7489484260219031,0.596993438750238
17.666666666666668,0.9785668920237754,0.2776866294019889,1.2324238948596753,0.7466686617811138,0.597743882398866
17.833333333333332,0.9782643461645942,0.2792632779903559,1.2178759736757736,0.7444100637722384,0.5985669525133411
18.0,0.9779578917038549,0.2808074504985697,1.203669376212699,0.7421719655989487,0.5994609250972462
18.166666666666668,0.9776482167559432,0.2823198586165997,1.1897895929199265,0.7399523830432357,0.6004234082560876
18.333333333333332,0.9773361863364286,0.2838012678904632,1.1762212821360125,0.7377482361023313,0.6014514345892119
18.5,0.9770227966430653,0.28525248868916764,1.1629486512548388,0.7355555828011193,0.6025415497612663
18.666666666666668,0.9767091309225272,0.2866743674196244,1.1499558100221363,0.733369854949193,0.6036898965245123
18.833333333333332,0.9763963179925945,0.2880677781022051,1.1372270908633872,0.7311860873224101,0.6048922935503215
19.0,0.9760854943005458,0.28943361441211596,1.1247473319973036,0.7289991332169476,0.6061443085269135
19.166666666666668,0.9757777701966015,0.29077278227791825,1.112502120060932,0.7268038608545097,0.6074413250927241
19.333333333333332,0.9754742009021924,0.29208619311198647,1.10047799003205,0.7245953266278311,0.6087786032998291
19.5,0.9751757624555698,0.2933747577298308,1.0886625813421618,0.7223689226020618,0.6101513334365414
19.666666666666668,0.9748833327363153,0.2946393809933368,1.0770447501908698,0.7201204969803807,0.6115546831780003
19.833333333333332,0.9745976775042814,0.2958809571940067,1.0656146391571284,0.717846447369332,0.6129838381726866
20.0,0.9743194412470185,0.29710036617064833,1.0543637062172475,0.7155437876238836,0.6144340363054195
20.166666666666668,0.9740491425085609,0.2982984701392635,1.0432847161880503,0.7132101898065021,0.6159005959978655
20.333333333333332,0.9737871732796032,0.29947611119507445,1.032371698388001,0.7108440033656757,0.6173789390109324
20.5,0.9735338019583726,0.30063410943450813,1.021619874927015,0.7084442540377835,0.618864608295739
20.666666666666668,0.9732891793468638,0.3017732616337357,1.0110255644829091,0.706010625220303,0.6203532814985364
20.833333333333332,0.9730533471235546,0.30289434041371666,1.000586066693188,0.7035434246742401,0.6218407807587677
21.0,0.9728262482303079,0.3039980938176571,0.9902995323861571,0.701043539411597,0.6233230794485642
21.166666666666668,0.972607738628349,0.3050852452258506,0.9801648248039593,0.6985123815317942,0.6247963064878169
21.333333333333332,0.9723975999041392,0.30615649353447294,0.9701813767464901,0.6959518276092092,0.6262567488340219
