Time (h),BA_PVS_concentration_mmol_l,BA_outside_PVS_concentration_mmol_l,BA_peak_time_h,BA_lag_time_h,BA_FTA_time_h,MCA-L_PVS_concentration_mmol_l,MCA-L_outside_PVS_concentration_mmol_l,MCA-L_peak_time_h,MCA-L_lag_time_h,MCA-L_FTA_time_h,MCA-R_PVS_concentration_mmol_l,MCA-R_outside_PVS_concentration_mmol_l,MCA-R_peak_time_h,MCA-R_lag_time_h,MCA-R_FTA_time_h,MCA2-L_PVS_concentration_mmol_l,MCA2-L_outside_PVS_concentration_mmol_l,MCA2-L_peak_time_h,MCA2-L_lag_time_h,MCA2-L_FTA_time_h,MCA2-R_PVS_concentration_mmol_l,MCA2-R_outside_PVS_concentration_mmol_l,MCA2-R_peak_time_h,MCA2-R_lag_time_h,MCA2-R_FTA_time_h,ACA-A2_PVS_concentration_mmol_l,ACA-A2_outside_PVS_concentration_mmol_l,ACA-A2_peak_time_h,ACA-A2_lag_time_h,ACA-A2_FTA_time_h,ACA-A3_PVS_concentration_mmol_l,ACA-A3_outside_PVS_concentration_mmol_l,ACA-A3_peak_time_h,ACA-A3_lag_time_h,ACA-A3_FTA_time_h
9.133333333333333,0.05292437376392091,0.07301889951727901,,,,2.3844949483674136,2.7911339351131703,,,,1.2358934847260032,3.345461230960854,,,,8.100530869504395,7.927716886488202,,,,4.809048597832821,4.918895973346492,,,,6.506931702776597,6.9470713323125235,,,,10.670565282751832,10.999336649818689,,,
9.166666666666666,0.05274677409343132,0.07278463873395183,,,,2.348258771928929,2.753219980375731,,,,1.22613050160929,3.3240192045853547,,,,8.072125129595085,7.899938023844191,,,,4.771712567910902,4.8955045021221055,,,,6.456083792219935,6.891969449996477,,,,10.642784960964532,10.954623897308906,,,
9.2,0.05257115414121182,0.07255012364707374,,,,2.312908205964022,2.716143356172651,,,,1.2164505720568206,3.3026154095439137,,,,8.042140846160198,7.8707447233819865,,,,4.734235266828011,4.871581038009689,,,,6.405128044719667,6.836841140322422,,,,10.613297960685367,10.908538069026463,,,
9.233333333333333,0.05239732173660208,0.07231523083168795,,,,2.2784204367994834,2.6798849391148973,,,,1.2068511563902056,3.281250872296053,,,,8.010628000369055,7.8401805145063035,,,,4.696645811747491,4.847151294402546,,,,6.354087930185644,6.781706740386809,,,,10.582151788250423,10.861127292647154,,,
9.266666666666667,0.052225093684703364,0.07207984514707308,,,,2.244773130761922,2.6444259186753127,,,,1.197329905180045,3.2599266987176048,,,,7.977636566644361,7.808288916479173,,,,4.658972386196193,4.822240804775246,,,,6.302986184148187,6.726585926105866,,,,10.54939367937684,10.81243905485171,,,
9.3,0.0520542954680862,0.07184385952954533,,,,2.211944431686282,2.609747799907856,,,,1.1878846463512838,3.238644066163395,,,,7.943216450986809,7.775113389279917,,,,4.621242227034546,4.79687488748991,,,,6.251844816609533,6.671497722762095,,,,10.51507056714015,10.762520186807063,,,
9.333333333333334,0.051884760965082835,0.07160717478371924,,,,2.1799129578486434,2.575832405549286,,,,1.1785133730422168,3.217404215940043,,,,7.907417431919218,7.740697286421616,,,,4.583481614347254,4.771078612377657,,,,6.20068512129287,6.616460515692992,,,,10.479229051762479,10.711416851066716,,,
9.366666666666667,0.05171633218291698,0.07136969937236266,,,,2.1486577983703103,2.5426618775414465,,,,1.1692142321796357,3.1962084461754836,,,,7.870289104041564,7.705083809722324,,,,4.54571586413315,4.744876769110916,,,,6.1495276852560465,6.561492061101481,,,,10.441915372148378,10.659174529821012,,,
9.4,0.05154885900409508,0.07113134920501181,,,,2.1181585091381003,2.5102186780108786,,,,1.159985513733983,3.175058105071869,,,,7.831880824182651,7.668315966025281,,,,4.507969323669703,4.718293837375642,,,,6.098392398838631,6.50660949696892,,,,10.403175379107253,10.605838014430926,,,
9.433333333333334,0.05138219894463797,0.07089204742553157,,,,2.0883951082835357,2.4784855897411258,,,,1.1508256406197683,3.153954584528457,,,,7.79224166012856,7.630436525858391,,,,4.4702653694249515,4.691353958846166,,,,6.0472984659122675,6.451829354052645,,,,10.363054510202753,10.551451396181898,,,
