Time (h),CSF mean concentration (mmol/l),PAR mean concentration (mmol/l),PVS art. mean concentration (mmol/l),PVS vein mean concentration (mmol/l),PVS cont. mean concentration (mmol/l)
3.1666666666666665,1.195295114829337,0.012594492385975755,2.372143792545685,0.09155408845257788,0.44289795292854345
3.2,1.1925943965248964,0.01292703927712496,2.407855802530432,0.09491967672758604,0.4444994958636162
3.2333333333333334,1.1900090143996294,0.013279004623698484,2.4415741783067517,0.09839086789198095,0.4457250426550579
3.2666666666666666,1.1875369325169856,0.013649897630644788,2.4732890784045267,0.10196964963264696,0.4465969399044628
3.3,1.1851756501405153,0.014039199528992592,2.5029986005808134,0.10565757796926949,0.447138686700817
3.3333333333333335,1.1829222532120496,0.014446370543068679,2.5307083648057422,0.10945573962420331,0.447374667383692
3.3666666666666667,1.1807734663673022,0.014870856887947374,2.5564310755152615,0.11336471902795628,0.447329884038994
3.4,1.1787257046431914,0.015312097694746235,2.5801860705669726,0.11738457048307502,0.44702969288963135
3.433333333333333,1.176775124124891,0.015769531753409557,2.601998863212735,0.12151479590512622,0.4464995485477245
3.466666666666667,1.1749176708878115,0.01624260396097059,2.621900682279065,0.12575432845179774,0.445764759778821
3.5,1.1731491277024706,0.016730771367381738,2.6399280146840574,0.13010152224280977,0.44485026001676226
3.533333333333333,1.1714651580765674,0.01723350872015044,2.656122153460027,0.1345541482677345,0.4437803953867383
3.566666666666667,1.1698613473171142,0.01775031342228474,2.6705287536262037,0.13910939647783413,0.4425787324697694
3.6,1.1683332403893003,0.018280709834222034,2.683197397577678,0.14376388396380455,0.44126788749864004
3.6333333333333333,1.1668763764385093,0.01882425286843763,2.6941811711284886,0.14851366903533722,0.43986937813462623
3.6666666666666665,1.1654863199140064,0.019380530844308116,2.7035362509578933,0.15335427094136975,0.4384034984542179
3.7,1.1641586883007626,0.019949167589489673,2.7113215039479974,0.15828069490289298,0.43688921728969893
3.7333333333333334,1.1628891765168026,0.020529823791830965,2.717598098743955,0.16328746207300524,0.43534409962751003
3.7666666666666666,1.161673578075906,0.021122197622137222,2.7224291297964607,0.1683686439918951,0.43378425038089363
3.8,1.1605078031502651,0.021726024662360902,2.725879254137862,0.17351790106690812,0.4322242795224218
3.8333333333333335,1.1593878936907107,0.02234107718581903,2.7280143411740596,0.1787285245793613,0.4306772872890236
3.8666666666666667,1.1583100357809475,0.02296716284574347,2.7289011358317232,0.1839934816998113,0.429154867956256
3.9,1.1572705694130494,0.02360412283577341,2.7286069354639895,0.18930546298078196,0.4276671305173468
3.933333333333333,1.1562659958789847,0.02425182959099956,2.7271992809773327,0.19465693179026733,0.4262227344922585
3.966666666666667,1.1552929829746543,0.024910184101135092,2.72474566269008,0.20004017514938938,0.42482893902813523
4.0,1.1543483682139923,0.02557911290838555,2.721313241460507,0.20544735544319817,0.4234916634299307
4.033333333333333,1.1534291602467572,0.026258564862035934,2.7169685856281496,0.21087056248370165,0.42221555727351223
4.066666666666666,1.1525325386690428,0.026948507699745605,2.7117774242951955,0.21630186541889626,0.4210040782977838
4.1,1.151655852410787,0.027648924522405235,2.7058044174333373,0.22173336400006435,0.4198595763422595
4.133333333333334,1.1507966168758583,0.02835981022544144,2.699112943241441,0.22715723874192553,0.41878338168717855
4.166666666666667,1.149952510003058,0.029081167944700975,2.6917649031002084,0.23256579953615206,0.417775896260198
4.2,1.149121367407808,0.02981300556982417,2.6838205443763528,0.23795153230827382,0.4168366862928278
4.233333333333333,1.1483011767550166,0.030555332372581623,2.675338301225776,0.24330714334050688,0.41596457513738777
4.266666666666667,1.1474900715046052,0.03130815579185974,2.6663746534326935,0.24862560091923014,0.4151577350881334
4.3,1.1466863241594942,0.03207147841125397,2.6569840032074072,0.2539001740043739,0.41441377718542366
4.333333333333333,1.145888339139305,0.032845295159456105,2.6472185697503017,0.2591244676595228,0.41372983811694597
4.366666666666666,1.145094645388966,0.03362959075805,2.6371283012753444,0.2642924550250268,0.41310266346293023
4.4,1.1443038888247117,0.03442433743579984,2.626760804077884,0.26939850566145473,0.4125286866612072
4.433333333333334,1.1435148247072764,0.03522949292340141,2.6161612881305802,0.27443741013704864,0.412004103191397
4.466666666666667,1.142726310023959,0.036044998737562624,2.6053725285944482,0.27940440077903367,0.4115249395942646
4.5,1.1419372959501364,0.03687077875884573,2.5944348425503683,0.2842951685547904,0.411087117051369
4.533333333333333,1.1411468204532091,0.037706738103191986,2.5833860801785726,0.28910587609363775,0.41068650935086665
4.566666666666666,1.14035400109052,0.038552762283287766,2.572261629551223,0.2938331669028009,0.4103189951571726
4.6,1.139558028046866,0.03940871665221657,2.5610944341490653,0.2984741708713214,0.4099805045848143
4.633333333333334,1.1387581574478485,0.04027444611883534,2.549915022170752,0.3030265061924942,0.4096670601500971
4.666666666666667,1.1379537049781792,0.041149775121385394,2.5387515466721995,0.30748827786847344,0.4093748122381155
4.7,1.1371440398274135,0.0420345078436165,2.5276298355510085,0.31185807298925167,0.4091000692773603
4.733333333333333,1.136328578980383,0.04292842865567499,2.5165734503821566,0.31613495300229694,0.4088393228599366
4.766666666666667,1.135506781862584,0.04383130276044792,2.50560375310682,0.3203184432083128,0.4085892680825974
4.8,1.134678145347904,0.044742877024949584,2.4947399795872776,0.3244085197328082,0.4083468194128647
4.833333333333333,1.1338421991306251,0.04566288097541847,2.4839993190531096,0.32840559423265236,0.40810912240599834
