Distance (m),2 h,4 h,6 h,8 h,10 h,12 h
0.059719438877755514,4.993439150122569e-09,3.00706602577286e-07,1.7602206553013362e-06,2.243974704984489e-06,1.2397169802181994e-06,5.207455655385761e-07
0.06012024048096192,4.8085377763500975e-09,2.9220081509697127e-07,1.7375612680461184e-06,2.2558805549655916e-06,1.290076425089369e-06,5.54882697271702e-07
0.060521042084168336,4.601963803211604e-09,2.832876736669902e-07,1.7143582962552432e-06,2.2720218020512575e-06,1.3511879530420938e-06,5.968792726822097e-07
0.06092184368737475,4.380396023576314e-09,2.7407735310254425e-07,1.6905251218031015e-06,2.2908550892844184e-06,1.4184759966821707e-06,6.437988841236561e-07
0.061322645290581165,4.150513230313452e-09,2.646800282188351e-07,1.665975126564083e-06,2.310837059708004e-06,1.4873649886153976e-06,6.927051239495986e-07
0.06172344689378757,3.918994216292245e-09,2.5520587383106434e-07,1.6406216924125789e-06,2.3304243563649463e-06,1.5532793614475707e-06,7.406615845135936e-07
0.06212424849699399,3.69251777438191e-09,2.457650647544332e-07,1.6143782012229786e-06,2.3480736222981758e-06,1.6116435477844902e-06,7.847318581692006e-07
0.0625250501002004,3.4777626974516727e-09,2.3646777580414325e-07,1.5871580348696727e-06,2.3622415005506224e-06,1.6578819802319529e-06,8.21979537269976e-07
0.06292585170340681,3.281407778370761e-09,2.274241817953963e-07,1.5588745752270518e-06,2.3713846341652174e-06,1.6874190913957559e-06,8.494682141694767e-07
0.06332665330661323,3.1097932739219732e-09,2.1873307232306805e-07,1.52939842073447e-06,2.3739171904970514e-06,1.6959663051456376e-06,8.644350194915753e-07
0.06372745490981964,2.950131253628026e-09,2.099069984909078e-07,1.4965957415886647e-06,2.3667340988658967e-06,1.6953990212199144e-06,8.739024381197823e-07
0.06412825651302605,2.7936890740950712e-09,2.0076454001831072e-07,1.4600730262949415e-06,2.349857832667371e-06,1.6940008088295887e-06,8.827546378075225e-07
0.06452905811623247,2.6414141196488023e-09,1.9148060578502719e-07,1.4208828938697295e-06,2.325000579715789e-06,1.6918211286218383e-06,8.909028703028502e-07
0.06492985971943888,2.4942537746149277e-09,1.8223010467080874e-07,1.380077963329462e-06,2.29387452782547e-06,1.688909441243842e-06,8.982583873538194e-07
0.06533066132264528,2.35315542331914e-09,1.7318794555540587e-07,1.3387108536905685e-06,2.2581918648107295e-06,1.6853152073427773e-06,9.047324407084845e-07
0.0657314629258517,2.2190664500871315e-09,1.6452903731856902e-07,1.2978341839694784e-06,2.2196647784858827e-06,1.6810878875658223e-06,9.102362821149e-07
0.06613226452905811,2.0929342392446096e-09,1.5642828884004965e-07,1.2585005731826247e-06,2.18000545666525e-06,1.6762769425601555e-06,9.146811633211196e-07
0.06653306613226453,1.975706175117264e-09,1.4906060899959805e-07,1.221762640346436e-06,2.1409260871631453e-06,1.6709318329729548e-06,9.179783360751981e-07
0.06693386773547094,1.8683296420308e-09,1.4260090667696546e-07,1.188673004477345e-06,2.104138857793887e-06,1.6651020194513982e-06,9.200390521251894e-07
0.06733466933867735,1.771752024310911e-09,1.3722409075190249e-07,1.1602842845917814e-06,2.0713559563717916e-06,1.6588369626426642e-06,9.207745632191481e-07
0.06773547094188377,1.6857832994709958e-09,1.326079732008762e-07,1.135182597909509e-06,2.0411236337639537e-06,1.6484484421958193e-06,9.18335298700504e-07
0.06813627254509018,1.6083606626558307e-09,1.2825671106652043e-07,1.1110224315358908e-06,2.0105565997518854e-06,1.6306115559972966e-06,9.112379121374384e-07
0.06853707414829659,1.5377576124945815e-09,1.24174005440534e-07,1.087898651145419e-06,1.9797730865685472e-06,1.6066700317344015e-06,9.003051020199875e-07
0.06893787575150301,1.4722483643638284e-09,1.2036402646770305e-07,1.06590843285619e-06,1.948894235116399e-06,1.5779715271805683e-06,8.863614654337387e-07
0.06933867735470942,1.4101071336401597e-09,1.168309442928142e-07,1.0451489527863035e-06,1.9180411862979047e-06,1.545863700109234e-06,8.7023159946428e-07
0.06973947895791584,1.3496081357001533e-09,1.1357892906065352e-07,1.0257173870538565e-06,1.8873350810155242e-06,1.5116942082938313e-06,8.527401011971984e-07
0.07014028056112225,1.2890255859203961e-09,1.1061215091600755e-07,1.0077109117769488e-06,1.8568970601717201e-06,1.476810709507798e-06,8.347115677180826e-07
0.07054108216432865,1.2266336996774695e-09,1.0793478000366251e-07,9.91226703073677e-07,1.8268482646689538e-06,1.4425608615245677e-06,8.169705961125198e-07
0.07094188376753507,1.1607066923479538e-09,1.0555098646840463e-07,9.763619370621394e-07,1.797309835409685e-06,1.410292322117575e-06,8.003417834660968e-07
