Time (h),CSF mean concentration (mmol/l),PAR mean concentration (mmol/l),PVS art. mean concentration (mmol/l),PVS vein mean concentration (mmol/l),PVS cont. mean concentration (mmol/l)
13.933333333333334,0.5807721538135109,0.27461829222379336,0.5649664692325206,0.6074310076795172,2.3651209913595517e-16
13.966666666666667,0.5788219418630287,0.2747594826088034,0.5614198402035572,0.6058136418987999,2.3615086249529084e-16
14.0,0.5768755654014198,0.2748986954037611,0.5578875754679965,0.6041988049154208,2.3579095725255815e-16
14.033333333333333,0.5749330406986363,0.2750359424785145,0.5543699961432531,0.6025865136169883,2.3543236803446877e-16
14.066666666666666,0.5729943829532257,0.2751712355833886,0.550867412583334,0.6009767857099599,2.3507507936790815e-16
14.1,0.5710596063211743,0.2753045863502908,0.5473801244318354,0.5993696397326999,2.347190757132106e-16
14.133333333333333,0.5691287239446117,0.2754360062939658,0.5439084206854546,0.5977650950660655,2.3436434149604304e-16
14.166666666666666,0.5672017479811406,0.2755655068132154,0.5404525797673183,0.596163171941265,2.340108611378833e-16
14.2,0.5652786896331488,0.2756930991921983,0.5370128696097659,0.5945638914453621,2.336586190850781e-16
14.233333333333333,0.5633595591776928,0.27581879460169045,0.5335895477460404,0.5929672755240416,2.3330759983648223e-16
14.266666666666667,0.5614443659963799,0.2759426041005027,0.5301828614102788,0.5913733469819901,2.3295778796967333e-16
14.3,0.5595331186055262,0.27606453863674596,0.526793047645467,0.5897821294806243,2.326091681657449e-16
14.333333333333334,0.5576258246866114,0.2761846090492428,0.5234203334186822,0.5881936475334344,2.32261725232686e-16
14.366666666666667,0.5557224911166617,0.27630282606897577,0.5200649357432974,0.58660792649881,2.319154441273599e-16
14.4,0.5538231239989432,0.2764192003204467,0.5167270618075618,0.5850249925704502,2.315703099760881e-16
14.433333333333334,0.5519277286936779,0.276533742323137,0.5134069091091422,0.5834448727653482,2.312263080938636e-16
14.466666666666667,0.5500363098489545,0.2766464624930355,0.5101046655951611,0.5818675949095677,2.308834240022121e-16
14.5,0.54814887143152,0.27675737114397114,0.5068205098072732,0.5802931876215535,2.3054164344572e-16
14.533333333333333,0.5462654167576569,0.27686647848926443,0.5035546110313335,0.5787216802933698,2.3020095240725796e-16
14.566666666666666,0.5443859485243049,0.2769737946431437,0.5003071294512615,0.5771531030697007,2.298613371219257e-16
14.6,0.5425104688398152,0.2770793296223147,0.4970782163066829,0.5755874868247658,2.2952278408975004e-16
14.633333333333333,0.5406389792547956,0.277183093347377,0.4938680140539164,0.5740248631371859,2.291852800871664e-16
14.666666666666666,0.538771480793088,0.2772850956445068,0.4906766565299161,0.5724652642629817,2.2884881217731435e-16
14.7,0.5369079739823097,0.27738534624695366,0.4875042691188516,0.5709087231066057,2.2851336771919065e-16
14.733333333333333,0.5350484588844894,0.27748385479652893,0.484350968920888,0.5693552731902523,2.281789343756867e-16
14.766666666666667,0.5331929351266691,0.27758063084522466,0.48121686492280913,0.5678049486214182,2.2784550012055265e-16
14.8,0.531341401930995,0.2776756838567503,0.47810205817023865,0.5662577840589023,2.275130532443274e-16
14.833333333333334,0.5294938581450486,0.277769023208082,0.4750066419409963,0.564713814677252,2.2718158235927396e-16
14.866666666666667,0.5276503022715939,0.27786065819107003,0.47193070191937403,0.5631730761298012,2.268510764033574e-16
14.9,0.5258107324982759,0.277950598013933,0.4688743163709766,0.5616356045103497,2.265215246433065e-16
14.933333333333334,0.5239751467270982,0.2780388518028718,0.46583755631787294,0.5601014363136723,2.2619291667680476e-16
14.966666666666667,0.5221435426034928,0.27812542860357803,0.46282048571374235,0.5585706083948555,2.25865242433847e-16
15.0,0.5203159175451508,0.27821033738282314,0.45982316161875986,0.5570431579276041,2.255384921773033e-16
15.033333333333333,0.5184922687705382,0.2782935870299836,0.4568456343740251,0.5555191223616442,2.2521265650273356e-16
15.066666666666666,0.5166725933269897,0.27837518635858416,0.453887947775207,0.5539985393792852,2.248877263374916e-16
15.1,0.5148568881185162,0.2784551441078168,0.45095013924522753,0.5524814468512922,2.245636929391599e-16
15.133333333333333,0.5130451499332271,0.27853346894409475,0.4480322400057953,0.5509678827921218,2.242405478933565e-16
15.166666666666666,0.5112373754701172,0.27861016946256406,0.4451342752475518,0.5494578853146267,2.2391828311095025e-16
15.2,0.509433561365749,0.2786852541885624,0.4422562642986101,0.5479514925843987,2.235968908247263e-16
15.233333333333333,0.5076337042201333,0.27875873157925474,0.4393982207914255,0.5464487427737795,2.2327636358554244e-16
15.266666666666667,0.5058378006224997,0.27883061002487347,0.4365601528277138,0.5449496740156556,2.2295669425800397e-16
15.3,0.5040458471761712,0.2789008978504811,0.4337420631413268,0.5434543243572177,2.2263787601570682e-16
15.333333333333334,0.5022578405231674,0.2789696033171917,0.4309439492589432,0.541962731713574,2.223199023360737e-16
15.366666666666667,0.5004737773682616,0.27903673462378864,0.4281658036584338,0.5404749338216406,2.2200276699482492e-16
15.4,0.49869365450227565,0.2791022999080709,0.42540761392479715,0.5389909681940486,2.2168646406011193e-16
15.433333333333334,0.4969174688251608,0.27916630724832464,0.4226693629035556,0.5375108720734884,2.213709878863537e-16
